ROUTE BETWEEN AIRPORTS,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
DCA -> GSO,18260.0,19.487726787620065,0.0,290.0,927.0,0.9893276414087513,0.0,160.0,4735.0,5.0533617929562435,0.0,279.0,2152.0,2.296691568836713,0.0,136.0,0.0,0.0,0.0,0.0,10446.0,11.148345784418357,0.0,238.0
DAL -> DCA,18258.0,10.373863636363636,0.0,359.0,368.0,0.20909090909090908,0.0,127.0,8172.0,4.6431818181818185,0.0,253.0,2546.0,1.446590909090909,0.0,135.0,23.0,0.013068181818181817,0.0,23.0,7149.0,4.061931818181818,0.0,314.0
JAX -> MIA,18232.0,9.754949170679508,0.0,1169.0,752.0,0.4023542001070091,0.0,138.0,4611.0,2.467094703049759,0.0,1135.0,2895.0,1.5489566613162118,0.0,89.0,0.0,0.0,0.0,0.0,9974.0,5.3365436062065275,0.0,263.0
DAL -> MCO,18232.0,10.807350326022526,0.0,325.0,728.0,0.4315352697095436,0.0,289.0,7002.0,4.150563129816242,0.0,260.0,3669.0,2.1748666271487846,0.0,261.0,0.0,0.0,0.0,0.0,6833.0,4.050385299347955,0.0,235.0
DTW -> SEA,18227.0,7.8564655172413795,0.0,447.0,1188.0,0.5120689655172413,0.0,130.0,6518.0,2.80948275862069,0.0,447.0,5541.0,2.388362068965517,0.0,98.0,23.0,0.009913793103448277,0.0,23.0,4957.0,2.1366379310344827,0.0,262.0
DAY -> LGA,18225.0,18.788659793814432,0.0,527.0,165.0,0.17010309278350516,0.0,49.0,4988.0,5.142268041237114,0.0,527.0,6339.0,6.5350515463917525,0.0,213.0,0.0,0.0,0.0,0.0,6733.0,6.941237113402062,0.0,240.0
FLL -> CLE,18206.0,18.964583333333334,0.0,511.0,989.0,1.0302083333333334,0.0,161.0,6597.0,6.871875,0.0,511.0,1793.0,1.8677083333333333,0.0,118.0,20.0,0.020833333333333332,0.0,20.0,8807.0,9.173958333333333,0.0,477.0
PIT -> DCA,18201.0,13.179580014482259,0.0,936.0,286.0,0.20709630702389573,0.0,162.0,4005.0,2.9000724112961622,0.0,855.0,3380.0,2.447501810282404,0.0,240.0,33.0,0.02389572773352643,0.0,33.0,10497.0,7.601013758146271,0.0,378.0
DCA -> PHX,18192.0,16.766820276497697,0.0,1933.0,767.0,0.7069124423963133,0.0,197.0,9165.0,8.44700460829493,0.0,1933.0,2798.0,2.5788018433179722,0.0,126.0,59.0,0.054377880184331796,0.0,32.0,5403.0,4.9797235023041475,0.0,846.0
LAX -> BWI,18183.0,8.716682646212847,0.0,603.0,31.0,0.014860977948226271,0.0,31.0,7943.0,3.807766059443912,0.0,356.0,4000.0,1.9175455417066156,0.0,251.0,169.0,0.08101629913710451,0.0,138.0,6040.0,2.8954937679769897,0.0,269.0
IAD -> AUS,18148.0,13.75890826383624,0.0,1024.0,2836.0,2.1501137225170583,0.0,922.0,6415.0,4.863532979529947,0.0,1024.0,2251.0,1.7065959059893858,0.0,139.0,0.0,0.0,0.0,0.0,6646.0,5.038665655799848,0.0,336.0
CAE -> CLT,18141.0,9.695884553714592,0.0,535.0,2362.0,1.2624265098877605,0.0,346.0,4580.0,2.4478888295029395,0.0,353.0,2498.0,1.3351149118118653,0.0,134.0,6.0,0.003206841261357563,0.0,6.0,8695.0,4.647247461250668,0.0,482.0
SAN -> PDX,18124.0,8.256947608200456,0.0,386.0,175.0,0.07972665148063782,0.0,59.0,4546.0,2.0710706150341687,0.0,386.0,4337.0,1.9758542141230069,0.0,117.0,427.0,0.19453302961275626,0.0,58.0,8639.0,3.935763097949886,0.0,210.0
MCO -> PIT,18115.0,9.681988241582042,0.0,357.0,1527.0,0.8161411010154997,0.0,148.0,7108.0,3.7990379476215925,0.0,335.0,2132.0,1.139497594869054,0.0,156.0,302.0,0.16141101015499731,0.0,211.0,7046.0,3.765900587920898,0.0,200.0
LAX -> BNA,18115.0,8.249089253187615,0.0,621.0,414.0,0.1885245901639344,0.0,414.0,10193.0,4.641621129326047,0.0,577.0,1647.0,0.75,0.0,50.0,136.0,0.061930783242258654,0.0,136.0,5725.0,2.6070127504553735,0.0,465.0
MQT -> DTW,18114.0,29.216129032258063,0.0,1332.0,5477.0,8.833870967741936,0.0,1332.0,4327.0,6.9790322580645165,0.0,1161.0,699.0,1.1274193548387097,0.0,79.0,0.0,0.0,0.0,0.0,7611.0,12.275806451612903,0.0,922.0
ATL -> SRQ,18113.0,7.783841856467554,0.0,372.0,1206.0,0.5182638590459819,0.0,294.0,8368.0,3.59604641168887,0.0,372.0,3748.0,1.6106574989256552,0.0,177.0,0.0,0.0,0.0,0.0,4791.0,2.0588740868070476,0.0,319.0
DEN -> RAP,18087.0,17.925668979187314,0.0,891.0,1846.0,1.8295341922695738,0.0,816.0,7255.0,7.190287413280476,0.0,827.0,2837.0,2.811694747274529,0.0,112.0,0.0,0.0,0.0,0.0,6149.0,6.094152626362735,0.0,201.0
PHL -> PBI,18087.0,13.447583643122677,0.0,815.0,173.0,0.12862453531598514,0.0,72.0,5380.0,4.0,0.0,563.0,4088.0,3.0394052044609667,0.0,156.0,0.0,0.0,0.0,0.0,8446.0,6.279553903345725,0.0,452.0
ATL -> HSV,18086.0,7.004647560030984,0.0,552.0,1593.0,0.6169635941130907,0.0,552.0,9273.0,3.59140201394268,0.0,448.0,2248.0,0.8706429124709527,0.0,429.0,0.0,0.0,0.0,0.0,4972.0,1.9256390395042602,0.0,278.0
SBP -> LAX,18047.0,14.708231458842706,0.0,428.0,549.0,0.4474327628361858,0.0,259.0,5598.0,4.5623471882640585,0.0,420.0,3373.0,2.7489812550937245,0.0,406.0,0.0,0.0,0.0,0.0,8527.0,6.949470252648736,0.0,321.0
DRO -> DEN,18039.0,15.391638225255972,0.0,451.0,727.0,0.6203071672354948,0.0,256.0,2994.0,2.554607508532423,0.0,415.0,5839.0,4.9820819112627985,0.0,308.0,54.0,0.04607508532423208,0.0,39.0,8425.0,7.188566552901024,0.0,394.0
LAX -> SBP,18038.0,14.688925081433224,0.0,842.0,2345.0,1.9096091205211727,0.0,762.0,8203.0,6.679967426710098,0.0,841.0,1233.0,1.004071661237785,0.0,42.0,0.0,0.0,0.0,0.0,6257.0,5.0952768729641695,0.0,296.0
IAH -> OMA,18037.0,15.055926544240402,0.0,843.0,1584.0,1.32220367278798,0.0,320.0,6878.0,5.741235392320534,0.0,820.0,2393.0,1.9974958263772955,0.0,195.0,0.0,0.0,0.0,0.0,7182.0,5.994991652754591,0.0,352.0
ORD -> LSE,18030.0,15.503009458297507,0.0,827.0,825.0,0.709372312983663,0.0,171.0,6672.0,5.7368873602751504,0.0,803.0,3747.0,3.221840068787618,0.0,93.0,0.0,0.0,0.0,0.0,6786.0,5.834909716251075,0.0,204.0
BOI -> ORD,18027.0,18.227502527805864,0.0,613.0,16.0,0.016177957532861477,0.0,16.0,6058.0,6.125379170879676,0.0,613.0,7338.0,7.419615773508594,0.0,573.0,0.0,0.0,0.0,0.0,4615.0,4.666329625884732,0.0,284.0
DEN -> PIT,18011.0,11.880606860158311,0.0,284.0,1049.0,0.691952506596306,0.0,133.0,5249.0,3.462401055408971,0.0,212.0,3351.0,2.2104221635883907,0.0,83.0,0.0,0.0,0.0,0.0,8362.0,5.515831134564643,0.0,260.0
DTW -> TPA,17983.0,8.126073203795752,0.0,359.0,1634.0,0.7383642114776322,0.0,305.0,6955.0,3.142792589245368,0.0,354.0,5436.0,2.456394035246272,0.0,268.0,0.0,0.0,0.0,0.0,3958.0,1.7885223678264799,0.0,278.0
BWI -> BNA,17978.0,8.292435424354244,0.0,351.0,959.0,0.4423431734317343,0.0,180.0,8070.0,3.7223247232472323,0.0,351.0,2256.0,1.040590405904059,0.0,135.0,39.0,0.017988929889298892,0.0,39.0,6654.0,3.069188191881919,0.0,163.0
SPI -> ORD,17963.0,18.035140562248998,0.0,920.0,957.0,0.9608433734939759,0.0,385.0,7065.0,7.093373493975903,0.0,909.0,3087.0,3.0993975903614457,0.0,419.0,0.0,0.0,0.0,0.0,6854.0,6.881526104417671,0.0,323.0
MDW -> OMA,17944.0,11.674690956408588,0.0,319.0,880.0,0.5725439167208849,0.0,289.0,7554.0,4.91476903057905,0.0,279.0,1559.0,1.0143135979180222,0.0,86.0,0.0,0.0,0.0,0.0,7951.0,5.173064411190631,0.0,230.0
BWI -> LAS,17944.0,9.590593265633352,0.0,352.0,992.0,0.530197755211117,0.0,222.0,7799.0,4.168359166221272,0.0,343.0,4277.0,2.2859433458043825,0.0,227.0,101.0,0.053981827899518976,0.0,32.0,4775.0,2.5521111704970605,0.0,337.0
BWI -> MHT,17929.0,9.170843989769821,0.0,385.0,910.0,0.46547314578005117,0.0,164.0,8099.0,4.142710997442455,0.0,357.0,1684.0,0.8613810741687979,0.0,152.0,109.0,0.055754475703324806,0.0,74.0,7127.0,3.645524296675192,0.0,259.0
PHL -> RSW,17921.0,11.144900497512438,0.0,439.0,306.0,0.19029850746268656,0.0,97.0,6427.0,3.9968905472636815,0.0,281.0,4316.0,2.68407960199005,0.0,355.0,0.0,0.0,0.0,0.0,6872.0,4.27363184079602,0.0,385.0
BGM -> DTW,17891.0,18.67536534446764,0.0,1090.0,4574.0,4.774530271398747,0.0,1090.0,6827.0,7.1263048016701465,0.0,632.0,957.0,0.9989561586638831,0.0,156.0,1.0,0.0010438413361169101,0.0,1.0,5532.0,5.774530271398747,0.0,261.0
DAL -> LAS,17879.0,10.084038353073886,0.0,494.0,798.0,0.4500846023688663,0.0,281.0,6347.0,3.5798082346305695,0.0,481.0,3846.0,2.1692047377326564,0.0,423.0,29.0,0.016356457980823462,0.0,15.0,6859.0,3.86858432036097,0.0,179.0
IND -> BOS,17835.0,13.847049689440993,0.0,274.0,643.0,0.49922360248447206,0.0,126.0,4249.0,3.2989130434782608,0.0,241.0,8600.0,6.6770186335403725,0.0,255.0,2.0,0.0015527950310559005,0.0,2.0,4341.0,3.3703416149068324,0.0,233.0
KOA -> LAX,17835.0,9.599031216361679,0.0,1371.0,0.0,0.0,0.0,0.0,10112.0,5.442411194833154,0.0,1350.0,2253.0,1.21259418729817,0.0,79.0,30.0,0.016146393972012917,0.0,30.0,5440.0,2.927879440258342,0.0,335.0
ATL -> SDF,17829.0,6.3675,0.0,543.0,797.0,0.28464285714285714,0.0,252.0,8849.0,3.160357142857143,0.0,543.0,2115.0,0.7553571428571428,0.0,233.0,0.0,0.0,0.0,0.0,6068.0,2.1671428571428573,0.0,229.0
SFO -> FLL,17814.0,14.907112970711298,0.0,596.0,170.0,0.14225941422594143,0.0,101.0,5898.0,4.935564853556485,0.0,510.0,2803.0,2.3456066945606695,0.0,136.0,0.0,0.0,0.0,0.0,8943.0,7.483682008368201,0.0,307.0
HOU -> PHX,17771.0,10.50916617386162,0.0,309.0,814.0,0.48137196924896514,0.0,281.0,6754.0,3.9940863394441157,0.0,217.0,2020.0,1.1945594322885866,0.0,135.0,39.0,0.023063276167947958,0.0,39.0,8144.0,4.816085156712004,0.0,186.0
DEN -> CID,17768.0,18.279835390946502,0.0,805.0,988.0,1.0164609053497942,0.0,469.0,5900.0,6.0699588477366255,0.0,676.0,2154.0,2.2160493827160495,0.0,72.0,0.0,0.0,0.0,0.0,8726.0,8.977366255144032,0.0,773.0
IAD -> CVG,17766.0,18.14708886618999,0.0,743.0,1105.0,1.128702757916241,0.0,172.0,8873.0,9.063329928498467,0.0,743.0,1905.0,1.9458631256384065,0.0,359.0,30.0,0.030643513789581207,0.0,30.0,5853.0,5.978549540347293,0.0,463.0
FLL -> MCO,17750.0,8.1759557807462,0.0,619.0,415.0,0.1911561492399816,0.0,84.0,6073.0,2.797328420082911,0.0,309.0,5154.0,2.374021188392446,0.0,277.0,48.0,0.022109626900046062,0.0,23.0,6060.0,2.791340396130815,0.0,602.0
CLT -> SGF,17741.0,13.795489891135304,0.0,830.0,1826.0,1.4199066874027995,0.0,822.0,4346.0,3.3794712286158632,0.0,440.0,2744.0,2.1337480559875583,0.0,75.0,56.0,0.04354587869362364,0.0,56.0,8769.0,6.818818040435459,0.0,413.0
SRQ -> EWR,17740.0,26.9195751138088,0.0,1083.0,226.0,0.34294385432473445,0.0,203.0,289.0,0.4385432473444613,0.0,116.0,12131.0,18.408194233687404,0.0,1083.0,0.0,0.0,0.0,0.0,5094.0,7.7298937784522,0.0,309.0
SMF -> DFW,17719.0,10.497037914691942,0.0,1058.0,808.0,0.4786729857819905,0.0,244.0,5954.0,3.5272511848341233,0.0,594.0,3506.0,2.0770142180094786,0.0,237.0,8.0,0.004739336492890996,0.0,6.0,7443.0,4.4093601895734595,0.0,954.0
HNL -> KOA,17719.0,2.2670163766632547,0.0,302.0,708.0,0.09058341862845445,0.0,80.0,8677.0,1.1101586489252815,0.0,302.0,380.0,0.04861821903787104,0.0,62.0,272.0,0.03480040941658137,0.0,201.0,7682.0,0.9828556806550666,0.0,300.0
PVD -> EWR,17710.0,37.44186046511628,0.0,982.0,68.0,0.14376321353065538,0.0,68.0,2620.0,5.539112050739957,0.0,462.0,10684.0,22.587737843551796,0.0,982.0,28.0,0.05919661733615222,0.0,28.0,4310.0,9.112050739957716,0.0,227.0
MKE -> CLT,17707.0,10.124070897655804,0.0,379.0,376.0,0.21497998856489423,0.0,73.0,3200.0,1.8296169239565465,0.0,327.0,3459.0,1.9777015437392795,0.0,122.0,24.0,0.0137221269296741,0.0,18.0,10648.0,6.088050314465409,0.0,355.0
SYR -> EWR,17705.0,32.36745886654479,0.0,1193.0,52.0,0.09506398537477148,0.0,30.0,5539.0,10.126142595978061,0.0,1180.0,7559.0,13.819012797074954,0.0,324.0,0.0,0.0,0.0,0.0,4555.0,8.327239488117002,0.0,955.0
JAX -> PHL,17702.0,14.368506493506494,0.0,561.0,521.0,0.42288961038961037,0.0,123.0,3213.0,2.6079545454545454,0.0,555.0,5644.0,4.5811688311688314,0.0,293.0,0.0,0.0,0.0,0.0,8324.0,6.7564935064935066,0.0,392.0
IAD -> ORF,17700.0,14.355231143552311,0.0,750.0,1201.0,0.9740470397404704,0.0,201.0,8295.0,6.7274939172749395,0.0,750.0,916.0,0.7429034874290349,0.0,237.0,0.0,0.0,0.0,0.0,7288.0,5.910786699107867,0.0,551.0
DTW -> CLE,17693.0,11.556499020248204,0.0,849.0,1511.0,0.9869366427171783,0.0,842.0,9876.0,6.450685826257348,0.0,821.0,1368.0,0.8935336381450033,0.0,143.0,0.0,0.0,0.0,0.0,4938.0,3.225342913128674,0.0,263.0
LGA -> HOU,17667.0,16.90622009569378,0.0,431.0,235.0,0.22488038277511962,0.0,71.0,4778.0,4.572248803827751,0.0,425.0,3686.0,3.5272727272727273,0.0,365.0,20.0,0.019138755980861243,0.0,20.0,8948.0,8.56267942583732,0.0,330.0
STL -> SFO,17660.0,19.55703211517165,0.0,860.0,903.0,1.0,0.0,173.0,4765.0,5.276854928017719,0.0,860.0,7559.0,8.370985603543742,0.0,283.0,0.0,0.0,0.0,0.0,4433.0,4.9091915836101885,0.0,264.0
BWI -> BUF,17659.0,10.067844925883694,0.0,368.0,1934.0,1.1026225769669327,0.0,363.0,6959.0,3.967502850627138,0.0,158.0,2065.0,1.177309007981756,0.0,169.0,10.0,0.005701254275940707,0.0,10.0,6691.0,3.814709236031927,0.0,268.0
PHX -> FAT,17656.0,10.020431328036322,0.0,455.0,176.0,0.09988649262202043,0.0,45.0,6640.0,3.76844494892168,0.0,410.0,1678.0,0.9523269012485811,0.0,41.0,6.0,0.00340522133938706,0.0,6.0,9156.0,5.196367763904654,0.0,312.0
BWI -> MSY,17640.0,11.395348837209303,0.0,375.0,724.0,0.46770025839793283,0.0,300.0,5535.0,3.5755813953488373,0.0,321.0,4346.0,2.8074935400516794,0.0,375.0,0.0,0.0,0.0,0.0,7035.0,4.544573643410852,0.0,367.0
ACT -> DFW,17632.0,9.795555555555556,0.0,1000.0,2294.0,1.2744444444444445,0.0,400.0,4648.0,2.582222222222222,0.0,911.0,2578.0,1.4322222222222223,0.0,263.0,8.0,0.0044444444444444444,0.0,7.0,8104.0,4.502222222222223,0.0,919.0
PHL -> IND,17625.0,9.918401800787844,0.0,857.0,909.0,0.5115362971299944,0.0,250.0,4567.0,2.570061902082161,0.0,830.0,4322.0,2.4321890827236916,0.0,246.0,139.0,0.07822172200337647,0.0,109.0,7688.0,4.326392796848621,0.0,306.0
ELP -> DEN,17603.0,15.267129228100607,0.0,1242.0,259.0,0.2246313963573287,0.0,110.0,5194.0,4.5047701647875105,0.0,1204.0,4372.0,3.7918473547267997,0.0,390.0,0.0,0.0,0.0,0.0,7778.0,6.745880312228968,0.0,418.0
JAX -> LGA,17600.0,17.037754114230395,0.0,843.0,602.0,0.5827686350435625,0.0,122.0,2942.0,2.8480154888673765,0.0,422.0,8481.0,8.210067763794772,0.0,843.0,0.0,0.0,0.0,0.0,5575.0,5.396902226524685,0.0,375.0
