ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1161802->1199603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N747YX,3653,11618,1161802,EWR,"Newark, NJ",NJ,New Jersey,11996,1199603,GSP,"Greer, SC",SC,South Carolina,1515,1514,-1.0,20.0,1534,1716,5.0,1716,1721,5.0,0.0,"",0.0,121.0,127.0,102.0,594.0,3,"","","","","","",40.6925,-74.16861111,-500,34.89555556,-82.21888889,-500,2019-03-08T20:34:00.000Z,2019-03-08T22:16:00.000Z
1161802->1467903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N19141,1827,11618,1161802,EWR,"Newark, NJ",NJ,New Jersey,14679,1467903,SAN,"San Diego, CA",CA,California,1629,1623,-6.0,17.0,1640,1909,5.0,1931,1914,-17.0,0.0,"",0.0,362.0,351.0,329.0,2425.0,10,"","","","","","",40.6925,-74.16861111,-500,32.73361111,-117.18972222,-800,2019-03-08T21:40:00.000Z,2019-03-09T03:09:00.000Z
1161802->1467903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N34131,1593,11618,1161802,EWR,"Newark, NJ",NJ,New Jersey,14679,1467903,SAN,"San Diego, CA",CA,California,840,902,22.0,38.0,940,1220,5.0,1139,1225,46.0,0.0,"",0.0,359.0,383.0,340.0,2425.0,10,22.0,0.0,24.0,0.0,0.0,"",40.6925,-74.16861111,-500,32.73361111,-117.18972222,-800,2019-03-08T14:40:00.000Z,2019-03-08T20:20:00.000Z
1161802->1467903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8565Z,2081,11618,1161802,EWR,"Newark, NJ",NJ,New Jersey,14679,1467903,SAN,"San Diego, CA",CA,California,1415,1415,0.0,19.0,1434,1727,4.0,1725,1731,6.0,0.0,"",0.0,370.0,376.0,353.0,2425.0,10,"","","","","","",40.6925,-74.16861111,-500,32.73361111,-117.18972222,-800,2019-03-08T19:34:00.000Z,2019-03-09T01:27:00.000Z
1163703->1393006,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N942LL,4126,11637,1163703,FAR,"Fargo, ND",ND,North Dakota,13930,1393006,ORD,"Chicago, IL",IL,Illinois,1222,1238,16.0,17.0,1255,1414,14.0,1413,1428,15.0,0.0,"",0.0,111.0,110.0,79.0,557.0,3,0.0,0.0,0.0,0.0,15.0,"",46.92055556,-96.81583333,-600,41.97722222,-87.90805556,-600,2019-03-08T18:55:00.000Z,2019-03-08T20:14:00.000Z
1288903->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7841A,323,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,10423,1042302,AUS,"Austin, TX",TX,Texas,1110,1110,0.0,16.0,1126,1535,3.0,1550,1538,-12.0,0.0,"",0.0,160.0,148.0,129.0,1090.0,5,"","","","","","",36.08,-115.15222222,-800,30.19444444,-97.67,-600,2019-03-08T19:26:00.000Z,2019-03-08T21:35:00.000Z
1288903->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N937WN,2450,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,10423,1042302,AUS,"Austin, TX",TX,Texas,700,705,5.0,17.0,722,1131,2.0,1135,1133,-2.0,0.0,"",0.0,155.0,148.0,129.0,1090.0,5,"","","","","","",36.08,-115.15222222,-800,30.19444444,-97.67,-600,2019-03-08T15:22:00.000Z,2019-03-08T17:31:00.000Z
1288903->1471602,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,305NV,132,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,14716,1471602,SCK,"Stockton, CA",CA,California,740,739,-1.0,18.0,757,849,7.0,900,856,-4.0,0.0,"",0.0,80.0,77.0,52.0,359.0,2,"","","","","","",36.08,-115.15222222,-800,37.89416667,-121.23833333,-800,2019-03-08T15:57:00.000Z,2019-03-08T16:49:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N374DA,1682,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,1209,1224,15.0,17.0,1241,1655,6.0,1704,1701,-3.0,0.0,"",0.0,175.0,157.0,134.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T20:41:00.000Z,2019-03-08T22:55:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N68834,1986,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,952,1003,11.0,18.0,1021,1436,4.0,1455,1440,-15.0,0.0,"",0.0,183.0,157.0,135.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T18:21:00.000Z,2019-03-08T20:36:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N351NB,2894,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,905,904,-1.0,11.0,915,1332,14.0,1408,1346,-22.0,0.0,"",0.0,183.0,162.0,137.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T17:15:00.000Z,2019-03-08T19:32:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N146AA,958,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,1250,1255,5.0,21.0,1316,1735,5.0,1746,1740,-6.0,0.0,"",0.0,176.0,165.0,139.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T21:16:00.000Z,2019-03-08T23:35:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N460WN,487,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,710,706,-4.0,20.0,726,1145,3.0,1205,1148,-17.0,0.0,"",0.0,175.0,162.0,139.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T15:26:00.000Z,2019-03-08T17:45:00.000Z
1289208->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N953AN,384,12892,1289208,LAX,"Los Angeles, CA",CA,California,10423,1042302,AUS,"Austin, TX",TX,Texas,735,735,0.0,11.0,746,1203,4.0,1229,1207,-22.0,0.0,"",0.0,174.0,152.0,137.0,1242.0,5,"","","","","","",33.9425,-118.40805556,-800,30.19444444,-97.67,-600,2019-03-08T15:46:00.000Z,2019-03-08T18:03:00.000Z
1295304->1387102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N926XJ,5239,12953,1295304,LGA,"New York, NY",NY,New York,13871,1387102,OMA,"Omaha, NE",NE,Nebraska,1430,1424,-6.0,16.0,1440,1633,4.0,1658,1637,-21.0,0.0,"",0.0,208.0,193.0,173.0,1148.0,5,"","","","","","",40.77722222,-73.8725,-500,41.30305556,-95.89416667,-600,2019-03-08T19:40:00.000Z,2019-03-08T22:33:00.000Z
1348702->1412202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N280SY,4968,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,14122,1412202,PIT,"Pittsburgh, PA",PA,Pennsylvania,1510,1505,-5.0,9.0,1514,1738,4.0,1814,1742,-32.0,0.0,"",0.0,124.0,97.0,84.0,726.0,3,"","","","","","",44.88194444,-93.22166667,-600,40.49138889,-80.23277778,-500,2019-03-08T21:14:00.000Z,2019-03-08T22:38:00.000Z
1348702->1412202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N695CA,3363,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,14122,1412202,PIT,"Pittsburgh, PA",PA,Pennsylvania,1245,1245,0.0,15.0,1300,1526,5.0,1552,1531,-21.0,0.0,"",0.0,127.0,106.0,86.0,726.0,3,"","","","","","",44.88194444,-93.22166667,-600,40.49138889,-80.23277778,-500,2019-03-08T19:00:00.000Z,2019-03-08T20:26:00.000Z
1348702->1412202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N604SK,3649,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,14122,1412202,PIT,"Pittsburgh, PA",PA,Pennsylvania,850,850,0.0,26.0,916,1145,3.0,1159,1148,-11.0,0.0,"",0.0,129.0,118.0,89.0,726.0,3,"","","","","","",44.88194444,-93.22166667,-600,40.49138889,-80.23277778,-500,2019-03-08T15:16:00.000Z,2019-03-08T16:45:00.000Z
1408202->1541205,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,220NV,411,14082,1408202,PGD,"Punta Gorda, FL",FL,Florida,15412,1541205,TYS,"Knoxville, TN",TN,Tennessee,1419,1410,-9.0,10.0,1420,1550,7.0,1608,1557,-11.0,0.0,"",0.0,109.0,107.0,90.0,624.0,3,"","","","","","",26.91888889,-81.99083333,-500,35.80944444,-83.99527778,-500,2019-03-08T19:20:00.000Z,2019-03-08T20:50:00.000Z
1410005->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N643NK,1243,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,15304,1530402,TPA,"Tampa, FL",FL,Florida,1101,1056,-5.0,30.0,1126,1338,6.0,1345,1344,-1.0,0.0,"",0.0,164.0,168.0,132.0,920.0,4,"","","","","","",39.87194444,-75.24055556,-500,27.97555556,-82.53333333,-500,2019-03-08T16:26:00.000Z,2019-03-08T18:38:00.000Z
1410005->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N583UW,1875,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,15304,1530402,TPA,"Tampa, FL",FL,Florida,815,817,2.0,30.0,847,1101,2.0,1103,1103,0.0,0.0,"",0.0,168.0,166.0,134.0,920.0,4,"","","","","","",39.87194444,-75.24055556,-500,27.97555556,-82.53333333,-500,2019-03-08T13:47:00.000Z,2019-03-08T16:01:00.000Z
1410005->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N837AW,2032,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,15304,1530402,TPA,"Tampa, FL",FL,Florida,1518,1512,-6.0,19.0,1531,1741,5.0,1800,1746,-14.0,0.0,"",0.0,162.0,154.0,130.0,920.0,4,"","","","","","",39.87194444,-75.24055556,-500,27.97555556,-82.53333333,-500,2019-03-08T20:31:00.000Z,2019-03-08T22:41:00.000Z
1410005->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N314PD,2766,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,15304,1530402,TPA,"Tampa, FL",FL,Florida,1045,1045,0.0,32.0,1117,1330,5.0,1333,1335,2.0,0.0,"",0.0,168.0,170.0,133.0,920.0,4,"","","","","","",39.87194444,-75.24055556,-500,27.97555556,-82.53333333,-500,2019-03-08T16:17:00.000Z,2019-03-08T18:30:00.000Z
1463502->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N900UW,1469,14635,1463502,RSW,"Fort Myers, FL",FL,Florida,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1120,1114,-6.0,12.0,1126,1307,10.0,1330,1317,-13.0,0.0,"",0.0,190.0,183.0,161.0,1017.0,5,"","","","","","",26.53611111,-81.75527778,-500,32.89722222,-97.03777778,-600,2019-03-08T16:26:00.000Z,2019-03-08T19:07:00.000Z
1463502->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N145AN,1475,14635,1463502,RSW,"Fort Myers, FL",FL,Florida,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1520,1523,3.0,16.0,1539,1720,9.0,1730,1729,-1.0,0.0,"",0.0,190.0,186.0,161.0,1017.0,5,"","","","","","",26.53611111,-81.75527778,-500,32.89722222,-97.03777778,-600,2019-03-08T20:39:00.000Z,2019-03-08T23:20:00.000Z
1468502->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N824AW,471,14685,1468502,SAV,"Savannah, GA",GA,Georgia,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1454,1442,-12.0,14.0,1456,1607,12.0,1650,1619,-31.0,0.0,"",0.0,176.0,157.0,131.0,925.0,4,"","","","","","",32.1275,-81.20222222,-500,32.89722222,-97.03777778,-600,2019-03-08T19:56:00.000Z,2019-03-08T22:07:00.000Z
1477104->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N878DN,1229,14771,1477104,SFO,"San Francisco, CA",CA,California,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,1318,1311,-7.0,21.0,1332,1558,6.0,1612,1604,-8.0,0.0,"",0.0,114.0,113.0,86.0,599.0,3,"","","","","","",37.61888889,-122.37555556,-800,40.78833333,-111.97777778,-700,2019-03-08T21:32:00.000Z,2019-03-08T22:58:00.000Z
1477104->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N828UA,1123,14771,1477104,SFO,"San Francisco, CA",CA,California,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,1100,1059,-1.0,37.0,1136,1400,7.0,1408,1407,-1.0,0.0,"",0.0,128.0,128.0,84.0,599.0,3,"","","","","","",37.61888889,-122.37555556,-800,40.78833333,-111.97777778,-700,2019-03-08T19:36:00.000Z,2019-03-08T21:00:00.000Z
1477104->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N909DN,2494,14771,1477104,SFO,"San Francisco, CA",CA,California,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,600,623,23.0,16.0,639,901,6.0,855,907,12.0,0.0,"",0.0,115.0,104.0,82.0,599.0,3,"","","","","","",37.61888889,-122.37555556,-800,40.78833333,-111.97777778,-700,2019-03-08T14:39:00.000Z,2019-03-08T16:01:00.000Z
1477104->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N109SY,5539,14771,1477104,SFO,"San Francisco, CA",CA,California,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,723,720,-3.0,22.0,742,1017,14.0,1021,1031,10.0,0.0,"",0.0,118.0,131.0,95.0,599.0,3,"","","","","","",37.61888889,-122.37555556,-800,40.78833333,-111.97777778,-700,2019-03-08T15:42:00.000Z,2019-03-08T17:17:00.000Z
1477104->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N897SK,3633,14771,1477104,SFO,"San Francisco, CA",CA,California,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,1019,1029,10.0,28.0,1057,1321,5.0,1311,1326,15.0,0.0,"",0.0,112.0,117.0,84.0,599.0,3,0.0,0.0,5.0,0.0,10.0,"",37.61888889,-122.37555556,-800,40.78833333,-111.97777778,-700,2019-03-08T18:57:00.000Z,2019-03-08T20:21:00.000Z
1486903->1504102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N252SY,3669,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,15041,1504102,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,1115,1109,-6.0,19.0,1128,1207,2.0,1224,1209,-15.0,0.0,"",0.0,69.0,60.0,39.0,222.0,1,"","","","","","",40.78833333,-111.97777778,-700,43.50388889,-114.29555556,-700,2019-03-08T18:28:00.000Z,2019-03-08T19:07:00.000Z
1037205->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N633SK,4004,10372,1037205,ASE,"Aspen, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,720,714,-6.0,31.0,745,844,22.0,842,906,24.0,0.0,"",0.0,82.0,112.0,59.0,292.0,2,0.0,0.0,24.0,0.0,0.0,"",39.22194444,-106.86833333,-700,40.78833333,-111.97777778,-700,2019-03-08T14:45:00.000Z,2019-03-08T15:44:00.000Z
1039707->1025702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N912DL,2223,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,10257,1025702,ALB,"Albany, NY",NY,New York,1515,1510,-5.0,21.0,1531,1721,3.0,1735,1724,-11.0,0.0,"",0.0,140.0,134.0,110.0,853.0,4,"","","","","","",33.63666667,-84.42777778,-500,42.74916667,-73.80194444,-500,2019-03-08T20:31:00.000Z,2019-03-08T22:21:00.000Z
1039707->1025702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N900DE,2256,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,10257,1025702,ALB,"Albany, NY",NY,New York,924,919,-5.0,14.0,933,1122,3.0,1139,1125,-14.0,0.0,"",0.0,135.0,126.0,109.0,853.0,4,"","","","","","",33.63666667,-84.42777778,-500,42.74916667,-73.80194444,-500,2019-03-08T14:33:00.000Z,2019-03-08T16:22:00.000Z
1039707->1037205,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N614SK,4030,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,10372,1037205,ASE,"Aspen, CO",CO,Colorado,956,950,-6.0,18.0,1008,1142,3.0,1153,1145,-8.0,0.0,"",0.0,237.0,235.0,214.0,1304.0,6,"","","","","","",33.63666667,-84.42777778,-500,39.22194444,-106.86833333,-700,2019-03-08T15:08:00.000Z,2019-03-08T18:42:00.000Z
1039707->1342202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N443SW,4722,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,13422,1342202,MOB,"Mobile, AL",AL,Alabama,1456,1454,-2.0,18.0,1512,1505,3.0,1516,1508,-8.0,0.0,"",0.0,80.0,74.0,53.0,302.0,2,"","","","","","",33.63666667,-84.42777778,-500,30.69138889,-88.24277778,-600,2019-03-08T20:12:00.000Z,2019-03-08T21:05:00.000Z
1039707->1342202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N915EV,3943,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,13422,1342202,MOB,"Mobile, AL",AL,Alabama,1105,1108,3.0,16.0,1124,1117,2.0,1129,1119,-10.0,0.0,"",0.0,84.0,71.0,53.0,302.0,2,"","","","","","",33.63666667,-84.42777778,-500,30.69138889,-88.24277778,-600,2019-03-08T16:24:00.000Z,2019-03-08T17:17:00.000Z
1039707->1342202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N8974C,5250,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,13422,1342202,MOB,"Mobile, AL",AL,Alabama,1257,1251,-6.0,13.0,1304,1255,3.0,1314,1258,-16.0,0.0,"",0.0,77.0,67.0,51.0,302.0,2,"","","","","","",33.63666667,-84.42777778,-500,30.69138889,-88.24277778,-600,2019-03-08T18:04:00.000Z,2019-03-08T18:55:00.000Z
1046602->1382902,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,248NV,502,10466,1046602,AZA,"Phoenix, AZ",AZ,Arizona,13829,1382902,OGD,"Ogden, UT",UT,Utah,640,705,25.0,16.0,721,831,5.0,817,836,19.0,0.0,"",0.0,97.0,91.0,70.0,544.0,3,19.0,0.0,0.0,0.0,0.0,"",33.30777778,-111.65555556,-700,41.19555556,-112.01305556,-700,2019-03-08T14:21:00.000Z,2019-03-08T15:31:00.000Z
1072102->1082106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N239JB,1927,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,1330,1436,66.0,24.0,1500,1609,6.0,1501,1615,74.0,0.0,"",0.0,91.0,99.0,69.0,369.0,2,66.0,0.0,8.0,0.0,0.0,"",42.36305556,-71.00638889,-500,39.17583333,-76.66888889,-500,2019-03-08T20:00:00.000Z,2019-03-08T21:09:00.000Z
1072102->1082106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N187JB,2127,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,1136,1123,-13.0,12.0,1135,1247,5.0,1308,1252,-16.0,0.0,"",0.0,92.0,89.0,72.0,369.0,2,"","","","","","",42.36305556,-71.00638889,-500,39.17583333,-76.66888889,-500,2019-03-08T16:35:00.000Z,2019-03-08T17:47:00.000Z
1072102->1082106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7889A,1586,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,1350,1348,-2.0,14.0,1402,1511,13.0,1520,1524,4.0,0.0,"",0.0,90.0,96.0,69.0,369.0,2,"","","","","","",42.36305556,-71.00638889,-500,39.17583333,-76.66888889,-500,2019-03-08T19:02:00.000Z,2019-03-08T20:11:00.000Z
1072102->1082106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N742SW,1603,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,1040,1108,28.0,21.0,1129,1241,3.0,1215,1244,29.0,0.0,"",0.0,95.0,96.0,72.0,369.0,2,5.0,0.0,1.0,0.0,23.0,"",42.36305556,-71.00638889,-500,39.17583333,-76.66888889,-500,2019-03-08T16:29:00.000Z,2019-03-08T17:41:00.000Z
1105703->1125903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N224WN,2443,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,11259,1125903,DAL,"Dallas, TX",TX,Texas,1110,1116,6.0,19.0,1135,1301,3.0,1255,1304,9.0,0.0,"",0.0,165.0,168.0,146.0,926.0,4,"","","","","","",35.21361111,-80.94916667,-500,32.84722222,-96.85166667,-600,2019-03-08T16:35:00.000Z,2019-03-08T19:01:00.000Z
1105703->1299206,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N518AE,5592,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,12992,1299206,LIT,"Little Rock, AR",AR,Arkansas,1155,1147,-8.0,19.0,1206,1303,5.0,1318,1308,-10.0,0.0,"",0.0,143.0,141.0,117.0,640.0,3,"","","","","","",35.21361111,-80.94916667,-500,34.72944444,-92.22472222,-600,2019-03-08T17:06:00.000Z,2019-03-08T19:03:00.000Z
1127805->1449202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N251PS,5430,11278,1127805,DCA,"Washington, DC",VA,Virginia,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,1328,1335,7.0,39.0,1414,1500,4.0,1436,1504,28.0,0.0,"",0.0,68.0,89.0,46.0,227.0,1,0.0,7.0,21.0,0.0,0.0,"",38.85138889,-77.03777778,-500,35.87777778,-78.7875,-500,2019-03-08T19:14:00.000Z,2019-03-08T20:00:00.000Z
1127805->1449202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N408YX,4390,11278,1127805,DCA,"Washington, DC",VA,Virginia,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,1130,1122,-8.0,28.0,1150,1234,4.0,1242,1238,-4.0,0.0,"",0.0,72.0,76.0,44.0,227.0,1,"","","","","","",38.85138889,-77.03777778,-500,35.87777778,-78.7875,-500,2019-03-08T16:50:00.000Z,2019-03-08T17:34:00.000Z
1127805->1498603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N112HQ,4469,11278,1127805,DCA,"Washington, DC",VA,Virginia,14986,1498603,SRQ,"Sarasota/Bradenton, FL",FL,Florida,840,839,-1.0,77.0,956,1205,5.0,1118,1210,52.0,0.0,"",0.0,158.0,211.0,129.0,851.0,4,0.0,0.0,52.0,0.0,0.0,"",38.85138889,-77.03777778,-500,27.39555556,-82.55444444,-500,2019-03-08T14:56:00.000Z,2019-03-08T17:05:00.000Z
1129202->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N606NK,1224,11292,1129202,DEN,"Denver, CO",CO,Colorado,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,926,924,-2.0,15.0,939,1447,10.0,1509,1457,-12.0,0.0,"",0.0,223.0,213.0,188.0,1703.0,7,"","","","","","",39.86166667,-104.67305556,-700,26.07166667,-80.14972222,-500,2019-03-08T16:39:00.000Z,2019-03-08T19:47:00.000Z
1129202->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N764SW,2234,11292,1129202,DEN,"Denver, CO",CO,Colorado,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,555,555,0.0,25.0,620,1122,3.0,1145,1125,-20.0,0.0,"",0.0,230.0,210.0,182.0,1703.0,7,"","","","","","",39.86166667,-104.67305556,-700,26.07166667,-80.14972222,-500,2019-03-08T13:20:00.000Z,2019-03-08T16:22:00.000Z
1129202->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N39450,2188,11292,1129202,DEN,"Denver, CO",CO,Colorado,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,856,918,22.0,19.0,937,1438,3.0,1445,1441,-4.0,0.0,"",0.0,229.0,203.0,181.0,1703.0,7,"","","","","","",39.86166667,-104.67305556,-700,26.07166667,-80.14972222,-500,2019-03-08T16:37:00.000Z,2019-03-08T19:38:00.000Z
1129806->1591904,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N240NN,3498,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,15919,1591904,XNA,"Fayetteville, AR",AR,Arkansas,1241,1239,-2.0,27.0,1306,1353,5.0,1354,1358,4.0,0.0,"",0.0,73.0,79.0,47.0,280.0,2,"","","","","","",32.89722222,-97.03777778,-600,36.28166667,-94.30777778,-600,2019-03-08T19:06:00.000Z,2019-03-08T19:53:00.000Z
1129806->1591904,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N240NN,3614,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,15919,1591904,XNA,"Fayetteville, AR",AR,Arkansas,845,840,-5.0,22.0,902,950,8.0,958,958,0.0,0.0,"",0.0,73.0,78.0,48.0,280.0,2,"","","","","","",32.89722222,-97.03777778,-600,36.28166667,-94.30777778,-600,2019-03-08T15:02:00.000Z,2019-03-08T15:50:00.000Z
