ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Chicago, IL -> Dallas, TX",27682.0,11.15310233682514,918.0,0.3698630136986301,10800.0,4.35132957292506,6403.0,2.579774375503626,41.0,0.016518936341659952,9520.0,3.835616438356164
"Denver, CO -> Raleigh/Durham, NC",27682.0,15.863610315186246,1603.0,0.9186246418338109,8198.0,4.697994269340974,4231.0,2.424641833810888,0.0,0.0,13650.0,7.822349570200573
"Omaha, NE -> Minneapolis, MN",27666.0,13.771030363364858,4374.0,2.177202588352414,6292.0,3.1319064211050276,4302.0,2.141363862618218,0.0,0.0,12698.0,6.320557491289199
"New York, NY -> Knoxville, TN",27648.0,19.456720619282194,1062.0,0.7473610133708656,4457.0,3.1365235749472204,5740.0,4.039408866995074,0.0,0.0,16389.0,11.533427163969035
"Austin, TX -> Atlanta, GA",27636.0,6.969987389659521,872.0,0.21992433795712485,8347.0,2.105170239596469,7432.0,1.8744010088272383,45.0,0.011349306431273645,10940.0,2.759142496847415
"Providence, RI -> Orlando, FL",27629.0,13.464424951267057,658.0,0.3206627680311891,7136.0,3.4775828460038984,5544.0,2.7017543859649122,49.0,0.02387914230019493,14242.0,6.940545808966862
"Rochester, NY -> Washington, DC",27611.0,18.65608108108108,348.0,0.23513513513513515,5492.0,3.710810810810811,6525.0,4.408783783783784,0.0,0.0,15246.0,10.301351351351352
"Atlanta, GA -> Knoxville, TN",27595.0,9.086269344748107,2187.0,0.7201185380309516,10719.0,3.5294698715838,2572.0,0.8468883766875206,57.0,0.018768521567336188,12060.0,3.9710240368784984
"Detroit, MI -> Denver, CO",27565.0,8.646486825595986,1946.0,0.6104140526976161,7241.0,2.2713299874529485,11068.0,3.4717691342534502,39.0,0.012233375156838143,7271.0,2.280740276035132
"Los Angeles, CA -> Orlando, FL",27553.0,9.114455838570956,80.0,0.026463777704267284,13269.0,4.389348329474032,4048.0,1.3390671518359245,16.0,0.005292755540853457,10140.0,3.3542838240158783
"Newark, NJ -> San Diego, CA",27549.0,17.88896103896104,2163.0,1.4045454545454545,5194.0,3.3727272727272726,8406.0,5.458441558441558,0.0,0.0,11786.0,7.653246753246753
"Greer, SC -> Atlanta, GA",27530.0,7.317916002126529,2928.0,0.7783094098883573,9533.0,2.5340244550770867,6426.0,1.708133971291866,0.0,0.0,8643.0,2.2974481658692185
"Minneapolis, MN -> Seattle, WA",27523.0,9.041721419185283,1052.0,0.3455978975032852,10388.0,3.4126149802890935,6864.0,2.2549277266754273,0.0,0.0,9219.0,3.028580814717477
"Dallas/Fort Worth, TX -> Cleveland, OH",27500.0,16.36904761904762,1152.0,0.6857142857142857,9642.0,5.739285714285714,5137.0,3.0577380952380953,44.0,0.02619047619047619,11525.0,6.8601190476190474
"Santa Ana, CA -> Dallas/Fort Worth, TX",27491.0,8.981051943809213,1941.0,0.6341065011434172,4317.0,1.4103234237177393,5358.0,1.7504083632799738,0.0,0.0,15875.0,5.186213655668082
"Charlotte, NC -> Pittsburgh, PA",27449.0,8.987884741322855,2704.0,0.885396201702685,9182.0,3.006548788474132,2682.0,0.8781925343811395,16.0,0.005239030779305829,12865.0,4.212508185985593
"Portland, OR -> Seattle, WA",27447.0,9.319864176570459,1151.0,0.3908319185059423,6065.0,2.059422750424448,11623.0,3.9466893039049236,33.0,0.011205432937181663,8575.0,2.9117147707979627
"New Orleans, LA -> Los Angeles, CA",27440.0,10.85013839462238,911.0,0.36022143139580864,9881.0,3.9070778964017396,5005.0,1.9790431000395414,81.0,0.03202846975088968,11562.0,4.571767497034401
"Flint, MI -> Chicago, IL",27381.0,17.585741811175335,802.0,0.5150931278098908,7882.0,5.062299293513166,7679.0,4.931920359666025,5.0,0.0032113037893384713,11013.0,7.073217726396917
"Minneapolis, MN -> Detroit, MI",27352.0,8.780738362760834,3829.0,1.2292134831460675,8648.0,2.776243980738363,8553.0,2.7457463884430178,14.0,0.0044943820224719105,6308.0,2.025040128410915
"Birmingham, AL -> Atlanta, GA",27352.0,8.047072668431891,822.0,0.2418358340688438,9266.0,2.72609591056193,10075.0,2.9641070903206828,0.0,0.0,7189.0,2.1150338334804353
"Memphis, TN -> Atlanta, GA",27336.0,7.599666388657214,2154.0,0.5988323603002502,9461.0,2.630247428412566,5962.0,1.657492354740061,0.0,0.0,9759.0,2.7130942452043367
"Atlanta, GA -> Austin, TX",27331.0,6.8705379587732525,1490.0,0.3745600804424334,12352.0,3.1050779286073404,4441.0,1.1163901458019105,17.0,0.004273504273504274,9031.0,2.2702362996480643
"New York, NY -> Dayton, OH",27306.0,28.12152420185376,370.0,0.38105046343975285,4310.0,4.438722966014418,4307.0,4.435633367662204,0.0,0.0,18319.0,18.866117404737384
"Atlanta, GA -> Richmond, VA",27303.0,6.415178571428571,1595.0,0.37476503759398494,12670.0,2.976973684210526,2857.0,0.6712875939849624,0.0,0.0,10181.0,2.3921522556390977
"Houston, TX -> Indianapolis, IN",27290.0,12.123500666370502,1857.0,0.8249666814749,11454.0,5.0884051532652155,4052.0,1.8000888494002665,0.0,0.0,9927.0,4.41003998223012
"Seattle, WA -> Portland, OR",27276.0,9.040768975803779,2625.0,0.8700696055684455,9566.0,3.170699370235333,4637.0,1.5369572422936693,52.0,0.01723566456745111,10396.0,3.4458070931388796
"Washington, DC -> Rochester, NY",27240.0,18.08764940239044,1423.0,0.9448871181938912,10864.0,7.2138114209827355,4405.0,2.9249667994687916,0.0,0.0,10548.0,7.00398406374502
"Charlotte, NC -> Columbus, OH",27237.0,9.940510948905109,2200.0,0.8029197080291971,6854.0,2.5014598540145987,3669.0,1.339051094890511,12.0,0.004379562043795621,14502.0,5.292700729927008
"Colorado Springs, CO -> Houston, TX",27220.0,24.238646482635797,4062.0,3.6170970614425646,11396.0,10.147818343722173,5052.0,4.4986642920748,0.0,0.0,6710.0,5.97506678539626
"Pensacola, FL -> Houston, TX",27211.0,12.847497639282341,2519.0,1.1893295561850803,2965.0,1.3999055712936732,7817.0,3.690745986779981,0.0,0.0,13910.0,6.567516525023607
"Salt Lake City, UT -> Las Vegas, NV",27209.0,7.716676120249574,1189.0,0.3372093023255814,7761.0,2.201077708451503,6222.0,1.7646057855927397,0.0,0.0,12037.0,3.4137833238797506
"Dallas, TX -> Austin, TX",27182.0,8.123729826658696,1351.0,0.40376569037656906,8549.0,2.554991034070532,2922.0,0.8732815301852959,27.0,0.008069336521219366,14333.0,4.283622235505081
"Seattle, WA -> Boston, MA",27149.0,11.814186248912097,508.0,0.22106179286335945,8426.0,3.6666666666666665,10420.0,4.53437771975631,46.0,0.020017406440382943,7749.0,3.3720626631853787
"Miami, FL -> San Francisco, CA",27147.0,19.9024926686217,1118.0,0.8196480938416423,7636.0,5.5982404692082115,11503.0,8.433284457478006,0.0,0.0,6890.0,5.051319648093842
"Newark, NJ -> Columbus, OH",27131.0,19.18741159830269,1011.0,0.714992927864215,8193.0,5.794200848656295,5695.0,4.027581329561528,38.0,0.026874115983026876,12194.0,8.623762376237623
"Salt Lake City, UT -> Seattle, WA",27127.0,6.768213572854291,1136.0,0.2834331337325349,9192.0,2.2934131736526946,9243.0,2.306137724550898,0.0,0.0,7556.0,1.8852295409181636
"Houston, TX -> Colorado Springs, CO",27093.0,24.125556544968834,862.0,0.767586821015138,13117.0,11.680320569902047,3440.0,3.0632235084594837,0.0,0.0,9674.0,8.614425645592164
"Charlotte, NC -> Charleston/Dunbar, WV",27083.0,15.940553266627427,3279.0,1.9299587992937022,7590.0,4.467333725721012,2212.0,1.301942319011183,10.0,0.005885815185403178,13992.0,8.235432607416127
"Louisville, KY -> New York, NY",27056.0,16.143198090692124,388.0,0.2315035799522673,4871.0,2.906324582338902,13335.0,7.956443914081145,0.0,0.0,8462.0,5.048926014319809
"Sioux Falls, SD -> Denver, CO",27028.0,19.374910394265232,904.0,0.6480286738351254,7121.0,5.1046594982078854,8594.0,6.160573476702509,0.0,0.0,10409.0,7.461648745519713
"Charlotte, NC -> Los Angeles, CA",27016.0,11.126853377265238,2024.0,0.8336079077429983,9801.0,4.03665568369028,4745.0,1.9542833607907744,411.0,0.16927512355848434,10035.0,4.133031301482702
"Wichita, KS -> Houston, TX",27009.0,19.375179340028694,1414.0,1.0143472022955524,8507.0,6.102582496413199,7517.0,5.392395982783357,0.0,0.0,9571.0,6.865853658536586
"Nashville, TN -> Fort Lauderdale, FL",26968.0,14.134171907756814,164.0,0.0859538784067086,7486.0,3.9234800838574424,2287.0,1.198637316561845,0.0,0.0,17031.0,8.926100628930818
"New York, NY -> Baltimore, MD",26946.0,15.59375,1007.0,0.5827546296296297,7248.0,4.194444444444445,6697.0,3.8755787037037037,0.0,0.0,11994.0,6.940972222222222
"Santa Ana, CA -> Phoenix, AZ",26933.0,6.551447336414498,825.0,0.2006810994891754,8317.0,2.0231087326684505,3422.0,0.8324008756993432,16.0,0.0038919970810021892,14353.0,3.4913646314765265
"Honolulu, HI -> Kahului, HI",26886.0,2.5045179319981368,947.0,0.08821611551001397,14604.0,1.3604098742431299,665.0,0.061946902654867256,278.0,0.025896599906846764,10392.0,0.968048439683279
"San Diego, CA -> New York, NY",26842.0,13.434434434434435,259.0,0.12962962962962962,8406.0,4.207207207207207,12366.0,6.1891891891891895,152.0,0.07607607607607608,5659.0,2.8323323323323324
"Cleveland, OH -> Houston, TX",26832.0,15.7096018735363,604.0,0.35362997658079626,9245.0,5.412763466042154,7448.0,4.360655737704918,0.0,0.0,9535.0,5.582552693208431
"Fort Lauderdale, FL -> Denver, CO",26810.0,12.791030534351146,1654.0,0.7891221374045801,10278.0,4.903625954198473,8479.0,4.045324427480916,56.0,0.026717557251908396,6343.0,3.026240458015267
"Indianapolis, IN -> Orlando, FL",26810.0,12.366236162361623,731.0,0.3371771217712177,11697.0,5.395295202952029,4331.0,1.9976937269372694,0.0,0.0,10051.0,4.636070110701107
"Charleston/Dunbar, WV -> Charlotte, NC",26810.0,16.04428485936565,467.0,0.27947336923997607,6335.0,3.79114302812687,2494.0,1.4925194494314782,13.0,0.007779772591262717,17501.0,10.473369239976062
"Nashville, TN -> Philadelphia, PA",26782.0,9.534353862584549,1011.0,0.3599145603417586,5430.0,1.933072267710929,8177.0,2.911000355998576,0.0,0.0,12164.0,4.330366678533286
"Tucson, AZ -> San Francisco, CA",26776.0,21.92956592956593,573.0,0.4692874692874693,6159.0,5.044226044226044,15348.0,12.57002457002457,0.0,0.0,4696.0,3.846027846027846
"St. Louis, MO -> Minneapolis, MN",26774.0,10.038995125609299,1191.0,0.4465691788526434,6326.0,2.3719535058117733,6132.0,2.2992125984251968,33.0,0.012373453318335208,13092.0,4.90888638920135
"Dallas/Fort Worth, TX -> Valparaiso, FL",26690.0,16.156174334140434,1123.0,0.6797820823244553,9700.0,5.871670702179177,4194.0,2.5387409200968523,6.0,0.0036319612590799033,11667.0,7.062348668280872
"Columbus, OH -> Miami, FL",26687.0,21.23070803500398,402.0,0.3198090692124105,14125.0,11.237072394590294,3099.0,2.4653937947494033,29.0,0.023070803500397773,9032.0,7.185361972951472
"Jackson, WY -> Chicago, IL",26670.0,35.79865771812081,1140.0,1.5302013422818792,6714.0,9.012080536912752,5992.0,8.042953020134227,0.0,0.0,12824.0,17.213422818791948
"Portland, ME -> Washington, DC",26665.0,14.11593435680254,325.0,0.17204870301746955,3390.0,1.794600317628375,7680.0,4.065643197458973,50.0,0.026469031233456855,15220.0,8.057173107464267
"Aspen, CO -> Dallas/Fort Worth, TX",26629.0,34.448900388098316,1362.0,1.761966364812419,9452.0,12.227684346701164,3434.0,4.442432082794308,21.0,0.027166882276843468,12360.0,15.989650711513583
"Redding, CA -> San Francisco, CA",26625.0,24.404216315307057,723.0,0.6626947754353804,8216.0,7.53070577451879,9194.0,8.427131072410633,0.0,0.0,8492.0,7.783684692942255
"Minneapolis, MN -> Las Vegas, NV",26617.0,9.671875,2225.0,0.8085029069767442,8424.0,3.061046511627907,8429.0,3.062863372093023,27.0,0.009811046511627907,7512.0,2.729651162790698
"Las Vegas, NV -> Fort Lauderdale, FL",26609.0,23.361720807726076,2270.0,1.9929762949956102,11254.0,9.880597014925373,2189.0,1.9218612818261633,20.0,0.01755926251097454,10876.0,9.548726953467954
"Pensacola, FL -> Dallas/Fort Worth, TX",26603.0,15.201714285714285,1394.0,0.7965714285714286,6958.0,3.976,5427.0,3.101142857142857,40.0,0.022857142857142857,12784.0,7.305142857142857
"Baltimore, MD -> Houston, TX",26565.0,10.09308510638298,1751.0,0.665273556231003,7611.0,2.8917173252279635,6499.0,2.469224924012158,99.0,0.037613981762917935,10605.0,4.029255319148936
"Richmond, VA -> Charlotte, NC",26559.0,9.08,853.0,0.29162393162393163,6067.0,2.074188034188034,4950.0,1.6923076923076923,43.0,0.014700854700854702,14646.0,5.007179487179487
"Cleveland, OH -> Dallas/Fort Worth, TX",26547.0,15.782996432818074,718.0,0.4268727705112961,9671.0,5.7497027348394765,6488.0,3.8573127229488704,0.0,0.0,9670.0,5.74910820451843
"Austin, TX -> Phoenix, AZ",26483.0,9.26627011896431,1344.0,0.470258922323303,10640.0,3.722883135059482,2820.0,0.986703988803359,60.0,0.02099370188943317,11619.0,4.065430370888733
"Traverse City, MI -> Detroit, MI",26460.0,17.104072398190045,4077.0,2.6354234001292824,7105.0,4.592760180995475,2444.0,1.5798319327731092,0.0,0.0,12834.0,8.29605688429218
"Charlotte, NC -> Minneapolis, MN",26439.0,10.064331937571374,1513.0,0.575942139322421,9469.0,3.6044918157594212,4480.0,1.705367339170156,63.0,0.02398172820708032,10914.0,4.154548915112295
"Fayetteville, AR -> Houston, TX",26438.0,17.462351387054163,1246.0,0.8229854689564069,6301.0,4.161822985468956,9020.0,5.95772787318362,0.0,0.0,9871.0,6.519815059445178
"San Francisco, CA -> Sacramento, CA",26430.0,15.339524085896691,491.0,0.2849680789320952,9872.0,5.729541497388277,2446.0,1.419616947185142,21.0,0.012188044109112013,13600.0,7.893209518282066
"Burbank, CA -> Oakland, CA",26391.0,6.066896551724138,70.0,0.016091954022988506,7398.0,1.7006896551724138,3227.0,0.7418390804597701,23.0,0.0052873563218390806,15673.0,3.6029885057471263
"Sacramento, CA -> Denver, CO",26356.0,8.079705702023299,792.0,0.2427958307786634,7312.0,2.241569589209074,7274.0,2.2299202942979766,109.0,0.03341508277130595,10869.0,3.3320049049662783
"Los Angeles, CA -> Tucson, AZ",26332.0,9.925367508480965,1261.0,0.47531096871466266,10687.0,4.028269883151149,1753.0,0.6607614021862043,0.0,0.0,12631.0,4.761025254428948
"San Juan, PR -> Tampa, FL",26319.0,18.11355815554026,0.0,0.0,12861.0,8.851342050929112,3501.0,2.40949759119064,27.0,0.018582243633860976,9930.0,6.834136269786648
"San Jose, CA -> Santa Ana, CA",26301.0,5.070561017929439,156.0,0.03007518796992481,10162.0,1.959128590707538,1658.0,0.31964526701368806,44.0,0.008482745324850587,14281.0,2.7532292269134375
"Minneapolis, MN -> Los Angeles, CA",26292.0,9.10387811634349,2993.0,1.0363573407202216,8761.0,3.0335872576177287,8680.0,3.005540166204986,0.0,0.0,5858.0,2.028393351800554
"Houston, TX -> Cleveland, OH",26263.0,15.085008615738081,3247.0,1.865020103388857,6357.0,3.6513497989661112,3388.0,1.9460080413555427,0.0,0.0,13271.0,7.6226306720275705
"Dallas, TX -> San Antonio, TX",26179.0,7.940248710949348,946.0,0.28692750985744614,8440.0,2.5599029420685473,2717.0,0.8240824992417349,0.0,0.0,14076.0,4.26933575978162
"Charlotte, NC -> Indianapolis, IN",26133.0,9.150210084033613,1124.0,0.39355742296918766,7099.0,2.4856442577030813,3690.0,1.2920168067226891,79.0,0.027661064425770307,14141.0,4.951330532212885
"Sacramento, CA -> Phoenix, AZ",26124.0,7.184818481848184,67.0,0.018426842684268425,9892.0,2.7205720572057204,2436.0,0.66996699669967,59.0,0.016226622662266228,13670.0,3.75962596259626
"El Paso, TX -> Houston, TX",26122.0,9.08591304347826,1900.0,0.6608695652173913,6848.0,2.381913043478261,7403.0,2.5749565217391304,0.0,0.0,9971.0,3.4681739130434783
"Houston, TX -> Jackson/Vicksburg, MS",26112.0,15.05014409221902,1930.0,1.1123919308357348,12574.0,7.247262247838616,4349.0,2.5066282420749277,0.0,0.0,7259.0,4.1838616714697405
"Louisville, KY -> Charlotte, NC",26099.0,9.738432835820895,714.0,0.2664179104477612,4861.0,1.8138059701492537,4605.0,1.7182835820895523,0.0,0.0,15919.0,5.9399253731343284
"Lexington, KY -> Chicago, IL",26081.0,18.353976073187894,764.0,0.5376495425756509,4089.0,2.877551020408163,11045.0,7.772695285010556,4.0,0.0028149190710767065,10179.0,7.163265306122449
"Chicago, IL -> Albuquerque, NM",26053.0,15.443390634262004,2056.0,1.2187314759928867,9551.0,5.661529342027268,5453.0,3.232365145228216,46.0,0.027267338470657973,8947.0,5.3034973325429755
"Columbus, OH -> Charlotte, NC",26035.0,9.501824817518248,1060.0,0.38686131386861317,6005.0,2.1916058394160585,5286.0,1.929197080291971,17.0,0.0062043795620437955,13667.0,4.987956204379562
"Norfolk, VA -> Philadelphia, PA",26023.0,13.953351206434316,206.0,0.11045576407506702,7046.0,3.7780160857908847,6298.0,3.3769436997319033,12.0,0.006434316353887399,12461.0,6.681501340482574
"Houston, TX -> Raleigh/Durham, NC",26016.0,13.853035143769969,2836.0,1.5101171458998934,8652.0,4.60702875399361,2610.0,1.389776357827476,8.0,0.004259850905218318,11910.0,6.34185303514377
"Newark, NJ -> Charleston, SC",26000.0,21.79379715004191,1556.0,1.3042749371332774,5941.0,4.979882648784577,3149.0,2.6395641240569994,16.0,0.013411567476948869,15338.0,12.85666387259011
"New York, NY -> Louisville, KY",26000.0,15.531660692951016,487.0,0.2909199522102748,6587.0,3.9348864994026282,6527.0,3.8990442054958185,0.0,0.0,12399.0,7.406810035842294
"Lansing, MI -> Detroit, MI",25992.0,16.769032258064517,1501.0,0.9683870967741935,9614.0,6.20258064516129,1553.0,1.0019354838709678,0.0,0.0,13324.0,8.596129032258064
"Minneapolis, MN -> St. Louis, MO",25989.0,9.614872364039956,1653.0,0.611542730299667,10173.0,3.7635960044395116,6032.0,2.231594524602294,20.0,0.007399186089530152,8111.0,3.000739918608953
"Las Vegas, NV -> Long Beach, CA",25987.0,12.189024390243903,1758.0,0.8245778611632271,7082.0,3.321763602251407,1813.0,0.850375234521576,0.0,0.0,15334.0,7.1923076923076925
"Burbank, CA -> Las Vegas, NV",25975.0,6.624585564906911,260.0,0.06630961489415965,5384.0,1.373119102269829,6808.0,1.7362917623055343,0.0,0.0,13523.0,3.4488650854373883
"Orlando, FL -> Nashville, TN",25939.0,12.17221961520413,1395.0,0.6546222430783669,9129.0,4.283904270295636,2445.0,1.1473486625997185,489.0,0.22946973251994368,12481.0,5.856874706710465
"Moline, IL -> Chicago, IL",25896.0,18.262341325811,3392.0,2.392101551480959,5092.0,3.590973201692525,4989.0,3.5183356840620594,0.0,0.0,12423.0,8.760930888575459
"Washington, DC -> Greer, SC",25895.0,18.095737246680642,1075.0,0.7512229210342418,9948.0,6.951781970649895,3659.0,2.556953179594689,0.0,0.0,11213.0,7.835779175401817
"Dallas, TX -> San Francisco, CA",25879.0,17.27570093457944,1259.0,0.8404539385847797,6336.0,4.229639519359146,11349.0,7.576101468624833,13.0,0.008678237650200267,6922.0,4.6208277703604805
"Augusta, GA -> Charlotte, NC",25860.0,16.64092664092664,1892.0,1.2175032175032174,6406.0,4.122265122265122,2332.0,1.5006435006435006,57.0,0.03667953667953668,15173.0,9.763835263835263
"San Francisco, CA -> Medford, OR",25858.0,17.808539944903583,790.0,0.5440771349862259,8364.0,5.760330578512397,2054.0,1.4146005509641872,0.0,0.0,14650.0,10.089531680440771
"Burlington, VT -> Washington, DC",25852.0,14.072945019052803,2380.0,1.2955906369080021,5746.0,3.1279259662493195,5526.0,3.0081654872074033,0.0,0.0,12200.0,6.641262928688079
"Dallas/Fort Worth, TX -> Huntsville, AL",25835.0,14.368743047830923,1431.0,0.7958843159065628,6992.0,3.888765294771969,2764.0,1.5372636262513903,10.0,0.0055617352614015575,14638.0,8.1412680756396
"Philadelphia, PA -> Nashville, TN",25779.0,9.144732174529976,507.0,0.1798510109968074,8923.0,3.1653068463994325,6524.0,2.314295849592054,8.0,0.002837885775097552,9817.0,3.4824405817665838
"Shreveport, LA -> Houston, TX",25755.0,18.609104046242773,467.0,0.3374277456647399,5385.0,3.8908959537572256,10483.0,7.574421965317919,0.0,0.0,9420.0,6.80635838150289
"Cleveland, OH -> Atlanta, GA",25754.0,7.061694543460378,1402.0,0.38442555525089117,10939.0,2.99945160405813,5012.0,1.3742802303262955,66.0,0.018097066081710994,8335.0,2.2854400877433507
"Miami, FL -> Tampa, FL",25752.0,11.812844036697248,2572.0,1.1798165137614678,9927.0,4.553669724770642,3787.0,1.7371559633027522,76.0,0.03486238532110092,9390.0,4.307339449541284
"Houston, TX -> Lafayette, LA",25751.0,12.914242728184554,2306.0,1.156469408224674,9340.0,4.684052156469408,6713.0,3.3665997993981946,0.0,0.0,7392.0,3.7071213640922767
"Detroit, MI -> Fort Lauderdale, FL",25740.0,10.383219039935458,1836.0,0.7406212182331585,9880.0,3.9854780153287614,9371.0,3.780153287615974,86.0,0.03469140782573618,4567.0,1.8422751109318274
