ROUTE BETWEEN STATES,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
South Carolina -> Ohio,5907.0,10.938888888888888,0.0,857.0,956.0,1.7703703703703704,0.0,827.0,2223.0,4.116666666666666,0.0,350.0,872.0,1.614814814814815,0.0,134.0,0.0,0.0,0.0,0.0,1856.0,3.437037037037037,0.0,285.0
Utah -> Virginia,5831.0,8.690014903129658,0.0,941.0,950.0,1.4157973174366616,0.0,508.0,3129.0,4.663189269746646,0.0,941.0,921.0,1.3725782414307004,0.0,148.0,0.0,0.0,0.0,0.0,831.0,1.2384500745156484,0.0,154.0
North Carolina -> U.S. Virgin Islands,5814.0,17.889230769230767,0.0,1167.0,42.0,0.12923076923076923,0.0,42.0,2739.0,8.427692307692308,0.0,695.0,1002.0,3.083076923076923,0.0,91.0,16.0,0.04923076923076923,0.0,16.0,2015.0,6.2,0.0,465.0
Hawaii -> New York,5795.0,15.453333333333333,0.0,216.0,79.0,0.21066666666666667,0.0,47.0,5094.0,13.584,0.0,213.0,24.0,0.064,0.0,21.0,455.0,1.2133333333333334,0.0,216.0,143.0,0.38133333333333336,0.0,32.0
Missouri -> Iowa,5769.0,8.496318114874816,0.0,255.0,59.0,0.08689248895434462,0.0,34.0,1584.0,2.3328424153166423,0.0,134.0,284.0,0.4182621502209131,0.0,45.0,0.0,0.0,0.0,0.0,3842.0,5.658321060382916,0.0,255.0
Georgia -> Kansas,5693.0,5.527184466019418,0.0,211.0,404.0,0.39223300970873787,0.0,115.0,2758.0,2.6776699029126214,0.0,203.0,718.0,0.6970873786407767,0.0,52.0,0.0,0.0,0.0,0.0,1813.0,1.7601941747572816,0.0,149.0
North Carolina -> Oregon,5670.0,16.340057636887607,0.0,773.0,924.0,2.6628242074927955,0.0,206.0,2400.0,6.916426512968299,0.0,757.0,640.0,1.8443804034582132,0.0,49.0,105.0,0.3025936599423631,0.0,53.0,1601.0,4.6138328530259365,0.0,174.0
Hawaii -> Illinois,5660.0,8.511278195488721,0.0,942.0,863.0,1.2977443609022556,0.0,182.0,1974.0,2.968421052631579,0.0,483.0,1121.0,1.6857142857142857,0.0,80.0,15.0,0.022556390977443608,0.0,15.0,1687.0,2.536842105263158,0.0,459.0
Missouri -> Arkansas,5602.0,8.753125,0.0,201.0,125.0,0.1953125,0.0,56.0,1823.0,2.8484375,0.0,135.0,509.0,0.7953125,0.0,54.0,0.0,0.0,0.0,0.0,3145.0,4.9140625,0.0,156.0
Connecticut -> Colorado,5597.0,7.148148148148148,0.0,277.0,371.0,0.47381864623243936,0.0,129.0,1633.0,2.0855683269476373,0.0,247.0,2303.0,2.94125159642401,0.0,103.0,0.0,0.0,0.0,0.0,1290.0,1.6475095785440612,0.0,203.0
Oregon -> Alaska,5589.0,5.0625,0.0,184.0,179.0,0.1621376811594203,0.0,96.0,1836.0,1.6630434782608696,0.0,165.0,1518.0,1.375,0.0,58.0,0.0,0.0,0.0,0.0,2056.0,1.8623188405797102,0.0,175.0
Minnesota -> Arkansas,5568.0,10.179159049360146,0.0,629.0,1049.0,1.9177330895795246,0.0,558.0,1508.0,2.756855575868373,0.0,618.0,1071.0,1.9579524680073126,0.0,104.0,0.0,0.0,0.0,0.0,1940.0,3.546617915904936,0.0,279.0
Louisiana -> Minnesota,5507.0,9.397610921501707,0.0,376.0,837.0,1.4283276450511946,0.0,376.0,1442.0,2.460750853242321,0.0,225.0,1295.0,2.2098976109215016,0.0,231.0,0.0,0.0,0.0,0.0,1933.0,3.2986348122866893,0.0,371.0
Oregon -> Georgia,5499.0,4.276049766718507,0.0,309.0,42.0,0.03265940902021773,0.0,34.0,2709.0,2.1065318818040435,0.0,309.0,1219.0,0.947900466562986,0.0,52.0,0.0,0.0,0.0,0.0,1529.0,1.1889580093312597,0.0,247.0
Idaho -> Minnesota,5461.0,7.3203753351206435,0.0,926.0,107.0,0.14343163538873996,0.0,46.0,2570.0,3.4450402144772116,0.0,926.0,853.0,1.14343163538874,0.0,133.0,0.0,0.0,0.0,0.0,1931.0,2.5884718498659516,0.0,325.0
Wisconsin -> Maryland,5436.0,5.44689378757515,0.0,257.0,15.0,0.01503006012024048,0.0,15.0,1432.0,1.434869739478958,0.0,257.0,1634.0,1.6372745490981964,0.0,152.0,0.0,0.0,0.0,0.0,2355.0,2.3597194388777556,0.0,167.0
Pennsylvania -> Iowa,5395.0,9.052013422818792,0.0,253.0,23.0,0.03859060402684564,0.0,22.0,808.0,1.3557046979865772,0.0,182.0,2318.0,3.889261744966443,0.0,133.0,0.0,0.0,0.0,0.0,2246.0,3.7684563758389262,0.0,243.0
Iowa -> Nevada,5386.0,7.727403156384505,0.0,415.0,86.0,0.12338593974175036,0.0,38.0,1589.0,2.279770444763271,0.0,408.0,1063.0,1.5251076040172167,0.0,120.0,27.0,0.03873744619799139,0.0,25.0,2621.0,3.7604017216642753,0.0,223.0
Oklahoma -> Pennsylvania,5364.0,10.559055118110237,0.0,402.0,126.0,0.24803149606299213,0.0,91.0,1148.0,2.2598425196850394,0.0,269.0,1641.0,3.2303149606299213,0.0,134.0,6.0,0.011811023622047244,0.0,3.0,2443.0,4.809055118110236,0.0,387.0
Alaska -> Minnesota,5359.0,8.51987281399046,0.0,828.0,158.0,0.25119236883942764,0.0,158.0,2092.0,3.325914149443561,0.0,828.0,623.0,0.9904610492845787,0.0,67.0,0.0,0.0,0.0,0.0,2486.0,3.9523052464228936,0.0,354.0
Texas -> Alaska,5331.0,23.38157894736842,0.0,1264.0,1917.0,8.407894736842104,0.0,1264.0,1512.0,6.631578947368421,0.0,190.0,390.0,1.7105263157894737,0.0,83.0,0.0,0.0,0.0,0.0,1512.0,6.631578947368421,0.0,245.0
California -> Alaska,5290.0,9.042735042735043,0.0,359.0,0.0,0.0,0.0,0.0,1406.0,2.4034188034188033,0.0,182.0,1882.0,3.217094017094017,0.0,125.0,0.0,0.0,0.0,0.0,2002.0,3.422222222222222,0.0,344.0
U.S. Pacific Trust Territories and Possessions -> U.S. Pacific Trust Territories and Possessions,5272.0,5.572938689217759,0.0,1391.0,92.0,0.09725158562367865,0.0,30.0,2998.0,3.1691331923890065,0.0,1382.0,407.0,0.43023255813953487,0.0,44.0,0.0,0.0,0.0,0.0,1775.0,1.8763213530655392,0.0,156.0
Oregon -> North Carolina,5248.0,15.12391930835735,0.0,822.0,36.0,0.1037463976945245,0.0,36.0,1362.0,3.92507204610951,0.0,661.0,346.0,0.9971181556195965,0.0,35.0,0.0,0.0,0.0,0.0,3504.0,10.097982708933717,0.0,805.0
Florida -> West Virginia,5235.0,9.232804232804233,0.0,362.0,1028.0,1.8130511463844796,0.0,159.0,2081.0,3.670194003527337,0.0,362.0,621.0,1.0952380952380953,0.0,80.0,0.0,0.0,0.0,0.0,1505.0,2.654320987654321,0.0,220.0
Maine -> Michigan,5222.0,11.476923076923077,0.0,648.0,120.0,0.26373626373626374,0.0,111.0,1817.0,3.9934065934065934,0.0,648.0,741.0,1.6285714285714286,0.0,198.0,0.0,0.0,0.0,0.0,2544.0,5.591208791208791,0.0,338.0
West Virginia -> Texas,5206.0,39.74045801526717,0.0,960.0,127.0,0.9694656488549618,0.0,122.0,1047.0,7.99236641221374,0.0,952.0,2190.0,16.717557251908396,0.0,898.0,0.0,0.0,0.0,0.0,1842.0,14.061068702290076,0.0,850.0
Florida -> Oklahoma,5168.0,9.919385796545106,0.0,298.0,265.0,0.508637236084453,0.0,120.0,1599.0,3.069097888675624,0.0,285.0,1105.0,2.1209213051823417,0.0,82.0,0.0,0.0,0.0,0.0,2199.0,4.220729366602687,0.0,204.0
Nebraska -> Florida,5153.0,10.22420634920635,0.0,344.0,236.0,0.46825396825396826,0.0,100.0,1287.0,2.5535714285714284,0.0,344.0,1563.0,3.1011904761904763,0.0,125.0,7.0,0.013888888888888888,0.0,7.0,2060.0,4.087301587301587,0.0,274.0
Pennsylvania -> Nebraska,5094.0,9.433333333333334,0.0,611.0,102.0,0.18888888888888888,0.0,102.0,1784.0,3.303703703703704,0.0,571.0,1270.0,2.3518518518518516,0.0,76.0,0.0,0.0,0.0,0.0,1938.0,3.588888888888889,0.0,146.0
Kentucky -> Arizona,5069.0,6.12938331318017,0.0,308.0,71.0,0.08585247883917775,0.0,45.0,1717.0,2.076178960096735,0.0,308.0,1292.0,1.562273276904474,0.0,80.0,7.0,0.008464328899637243,0.0,7.0,1982.0,2.3966142684401452,0.0,269.0
Arizona -> Kentucky,5068.0,6.143030303030303,0.0,282.0,32.0,0.03878787878787879,0.0,22.0,2470.0,2.993939393939394,0.0,209.0,615.0,0.7454545454545455,0.0,59.0,0.0,0.0,0.0,0.0,1951.0,2.3648484848484848,0.0,264.0
New York -> New Mexico,5054.0,16.903010033444815,0.0,211.0,513.0,1.7157190635451505,0.0,208.0,1671.0,5.588628762541806,0.0,152.0,1431.0,4.785953177257525,0.0,147.0,42.0,0.14046822742474915,0.0,17.0,1397.0,4.672240802675585,0.0,167.0
Florida -> Nebraska,5032.0,9.984126984126984,0.0,311.0,304.0,0.6031746031746031,0.0,86.0,1498.0,2.9722222222222223,0.0,187.0,644.0,1.2777777777777777,0.0,55.0,92.0,0.18253968253968253,0.0,73.0,2494.0,4.948412698412699,0.0,270.0
Wyoming -> New Jersey,5000.0,49.01960784313726,0.0,284.0,4.0,0.0392156862745098,0.0,4.0,367.0,3.5980392156862746,0.0,128.0,3493.0,34.245098039215684,0.0,190.0,0.0,0.0,0.0,0.0,1136.0,11.137254901960784,0.0,250.0
Alaska -> Oregon,4997.0,4.530371713508613,0.0,286.0,115.0,0.1042611060743427,0.0,102.0,2295.0,2.080689029918404,0.0,224.0,472.0,0.42792384406165007,0.0,30.0,0.0,0.0,0.0,0.0,2115.0,1.9174977334542158,0.0,286.0
Vermont -> North Carolina,4992.0,6.656,0.0,451.0,156.0,0.208,0.0,56.0,1277.0,1.7026666666666668,0.0,368.0,983.0,1.3106666666666666,0.0,111.0,0.0,0.0,0.0,0.0,2576.0,3.4346666666666668,0.0,438.0
Michigan -> Maine,4985.0,10.980176211453745,0.0,363.0,174.0,0.3832599118942731,0.0,68.0,2470.0,5.440528634361233,0.0,354.0,416.0,0.9162995594713657,0.0,40.0,0.0,0.0,0.0,0.0,1925.0,4.240088105726873,0.0,226.0
U.S. Virgin Islands -> North Carolina,4958.0,15.255384615384616,0.0,615.0,76.0,0.23384615384615384,0.0,76.0,316.0,0.9723076923076923,0.0,68.0,650.0,2.0,0.0,93.0,63.0,0.19384615384615383,0.0,63.0,3853.0,11.855384615384615,0.0,615.0
Utah -> Pennsylvania,4947.0,5.938775510204081,0.0,654.0,272.0,0.32653061224489793,0.0,140.0,2541.0,3.0504201680672267,0.0,628.0,1390.0,1.6686674669867947,0.0,208.0,0.0,0.0,0.0,0.0,744.0,0.8931572629051621,0.0,92.0
Georgia -> Vermont,4906.0,11.489461358313818,0.0,735.0,71.0,0.16627634660421545,0.0,25.0,2926.0,6.852459016393443,0.0,722.0,562.0,1.31615925058548,0.0,45.0,0.0,0.0,0.0,0.0,1347.0,3.1545667447306793,0.0,198.0
South Dakota -> Nevada,4857.0,15.037151702786378,0.0,315.0,354.0,1.0959752321981424,0.0,158.0,1036.0,3.2074303405572757,0.0,315.0,1031.0,3.191950464396285,0.0,114.0,0.0,0.0,0.0,0.0,2436.0,7.541795665634675,0.0,290.0
South Carolina -> Tennessee,4839.0,9.95679012345679,0.0,326.0,92.0,0.18930041152263374,0.0,92.0,846.0,1.7407407407407407,0.0,59.0,332.0,0.6831275720164609,0.0,56.0,27.0,0.05555555555555555,0.0,27.0,3542.0,7.288065843621399,0.0,320.0
Pennsylvania -> Utah,4825.0,5.799278846153846,0.0,447.0,319.0,0.38341346153846156,0.0,165.0,1653.0,1.9867788461538463,0.0,447.0,1519.0,1.8257211538461537,0.0,118.0,0.0,0.0,0.0,0.0,1334.0,1.6033653846153846,0.0,169.0
Pennsylvania -> West Virginia,4803.0,14.002915451895044,0.0,367.0,140.0,0.40816326530612246,0.0,81.0,1496.0,4.3615160349854225,0.0,255.0,985.0,2.871720116618076,0.0,207.0,26.0,0.07580174927113703,0.0,15.0,2156.0,6.285714285714286,0.0,307.0
Minnesota -> Alaska,4789.0,7.613672496025437,0.0,369.0,601.0,0.9554848966613673,0.0,369.0,2160.0,3.4340222575516695,0.0,210.0,881.0,1.4006359300476947,0.0,101.0,0.0,0.0,0.0,0.0,1147.0,1.8235294117647058,0.0,171.0
Washington -> Indiana,4783.0,7.085925925925926,0.0,146.0,286.0,0.4237037037037037,0.0,75.0,2164.0,3.205925925925926,0.0,146.0,1093.0,1.6192592592592592,0.0,63.0,0.0,0.0,0.0,0.0,1240.0,1.837037037037037,0.0,137.0
South Carolina -> Indiana,4765.0,30.941558441558442,0.0,1381.0,7.0,0.045454545454545456,0.0,7.0,2806.0,18.22077922077922,0.0,1379.0,463.0,3.0064935064935066,0.0,94.0,0.0,0.0,0.0,0.0,1489.0,9.668831168831169,0.0,218.0
Pennsylvania -> Maryland,4764.0,4.078767123287672,0.0,271.0,77.0,0.06592465753424658,0.0,28.0,871.0,0.7457191780821918,0.0,171.0,1002.0,0.8578767123287672,0.0,136.0,0.0,0.0,0.0,0.0,2814.0,2.4092465753424657,0.0,270.0
Pennsylvania -> Oklahoma,4736.0,9.359683794466402,0.0,328.0,0.0,0.0,0.0,0.0,886.0,1.7509881422924902,0.0,178.0,2626.0,5.189723320158103,0.0,328.0,16.0,0.03162055335968379,0.0,16.0,1208.0,2.3873517786561265,0.0,127.0
Hawaii -> New Jersey,4733.0,12.967123287671233,0.0,1056.0,17.0,0.04657534246575343,0.0,17.0,2143.0,5.8712328767123285,0.0,1017.0,302.0,0.8273972602739726,0.0,41.0,219.0,0.6,0.0,219.0,2052.0,5.6219178082191785,0.0,339.0
New Jersey -> Hawaii,4658.0,12.761643835616438,0.0,419.0,44.0,0.12054794520547946,0.0,31.0,1760.0,4.821917808219178,0.0,180.0,1016.0,2.7835616438356166,0.0,87.0,0.0,0.0,0.0,0.0,1838.0,5.035616438356165,0.0,406.0
Tennessee -> Utah,4640.0,9.606625258799172,0.0,868.0,97.0,0.20082815734989648,0.0,39.0,3300.0,6.832298136645963,0.0,868.0,337.0,0.6977225672877847,0.0,69.0,0.0,0.0,0.0,0.0,906.0,1.875776397515528,0.0,141.0
Wisconsin -> Tennessee,4603.0,6.901049475262369,0.0,243.0,99.0,0.14842578710644677,0.0,76.0,1049.0,1.5727136431784108,0.0,153.0,1056.0,1.583208395802099,0.0,75.0,71.0,0.10644677661169415,0.0,71.0,2328.0,3.4902548725637184,0.0,222.0
Arkansas -> Nevada,4579.0,9.30691056910569,0.0,314.0,187.0,0.3800813008130081,0.0,164.0,1595.0,3.241869918699187,0.0,314.0,746.0,1.516260162601626,0.0,59.0,0.0,0.0,0.0,0.0,2051.0,4.16869918699187,0.0,201.0
Indiana -> Missouri,4574.0,7.2834394904458595,0.0,331.0,109.0,0.1735668789808917,0.0,67.0,1564.0,2.4904458598726116,0.0,331.0,378.0,0.6019108280254777,0.0,55.0,3.0,0.004777070063694267,0.0,3.0,2520.0,4.012738853503185,0.0,188.0
Arkansas -> Missouri,4572.0,7.154929577464789,0.0,349.0,74.0,0.11580594679186229,0.0,38.0,1181.0,1.8482003129890454,0.0,242.0,341.0,0.5336463223787168,0.0,64.0,0.0,0.0,0.0,0.0,2976.0,4.657276995305164,0.0,344.0
Hawaii -> U.S. Pacific Trust Territories and Possessions,4538.0,9.337448559670781,0.0,1075.0,15.0,0.030864197530864196,0.0,15.0,2934.0,6.037037037037037,0.0,717.0,360.0,0.7407407407407407,0.0,35.0,239.0,0.49176954732510286,0.0,131.0,990.0,2.037037037037037,0.0,356.0
Ohio -> Connecticut,4529.0,16.003533568904594,0.0,275.0,53.0,0.1872791519434629,0.0,32.0,489.0,1.7279151943462898,0.0,102.0,317.0,1.1201413427561837,0.0,49.0,0.0,0.0,0.0,0.0,3670.0,12.968197879858657,0.0,272.0
Pennsylvania -> New Hampshire,4483.0,8.859683794466402,0.0,483.0,15.0,0.029644268774703556,0.0,10.0,843.0,1.6660079051383399,0.0,107.0,1482.0,2.9288537549407114,0.0,483.0,0.0,0.0,0.0,0.0,2143.0,4.235177865612648,0.0,183.0
Nevada -> Arkansas,4476.0,9.097560975609756,0.0,226.0,62.0,0.12601626016260162,0.0,44.0,1953.0,3.9695121951219514,0.0,180.0,663.0,1.3475609756097562,0.0,61.0,0.0,0.0,0.0,0.0,1798.0,3.654471544715447,0.0,160.0
Arkansas -> Virginia,4457.0,6.385386819484241,0.0,366.0,628.0,0.8997134670487106,0.0,216.0,1412.0,2.022922636103152,0.0,256.0,660.0,0.9455587392550143,0.0,67.0,0.0,0.0,0.0,0.0,1757.0,2.517191977077364,0.0,358.0
Iowa -> Missouri,4450.0,6.553755522827688,0.0,354.0,489.0,0.7201767304860088,0.0,255.0,1768.0,2.6038291605301915,0.0,354.0,813.0,1.1973490427098674,0.0,162.0,0.0,0.0,0.0,0.0,1380.0,2.03240058910162,0.0,112.0
Ohio -> Wisconsin,4448.0,7.803508771929825,0.0,257.0,0.0,0.0,0.0,0.0,1533.0,2.6894736842105265,0.0,257.0,216.0,0.37894736842105264,0.0,61.0,0.0,0.0,0.0,0.0,2699.0,4.735087719298246,0.0,237.0
Washington -> Wisconsin,4428.0,6.167130919220056,0.0,399.0,143.0,0.1991643454038997,0.0,46.0,1217.0,1.6949860724233983,0.0,136.0,863.0,1.201949860724234,0.0,66.0,0.0,0.0,0.0,0.0,2205.0,3.0710306406685235,0.0,396.0
South Dakota -> Georgia,4410.0,13.04733727810651,0.0,572.0,484.0,1.4319526627218935,0.0,213.0,2879.0,8.517751479289942,0.0,564.0,1033.0,3.0562130177514795,0.0,73.0,0.0,0.0,0.0,0.0,14.0,0.04142011834319527,0.0,14.0
Alaska -> California,4399.0,7.494037478705281,0.0,919.0,0.0,0.0,0.0,0.0,1393.0,2.373083475298126,0.0,570.0,688.0,1.17206132879046,0.0,54.0,0.0,0.0,0.0,0.0,2318.0,3.9488926746166952,0.0,349.0
California -> Arkansas,4386.0,11.333333333333334,0.0,766.0,766.0,1.979328165374677,0.0,766.0,1475.0,3.8113695090439275,0.0,149.0,361.0,0.9328165374677002,0.0,51.0,49.0,0.12661498708010335,0.0,49.0,1735.0,4.483204134366925,0.0,293.0
New Jersey -> Alaska,4382.0,54.098765432098766,0.0,1198.0,1816.0,22.419753086419753,0.0,1090.0,1855.0,22.901234567901234,0.0,1040.0,445.0,5.493827160493828,0.0,73.0,0.0,0.0,0.0,0.0,266.0,3.2839506172839505,0.0,158.0
Wisconsin -> Washington,4364.0,6.052704576976422,0.0,349.0,540.0,0.7489597780859917,0.0,245.0,1560.0,2.163661581137309,0.0,349.0,1253.0,1.7378640776699028,0.0,130.0,0.0,0.0,0.0,0.0,1011.0,1.4022191400832178,0.0,116.0
Georgia -> New Mexico,4361.0,4.966970387243736,0.0,249.0,310.0,0.3530751708428246,0.0,214.0,2106.0,2.3986332574031892,0.0,239.0,1105.0,1.2585421412300684,0.0,46.0,0.0,0.0,0.0,0.0,840.0,0.9567198177676538,0.0,105.0
Utah -> Nebraska,4336.0,5.609314359637775,0.0,599.0,988.0,1.278137128072445,0.0,599.0,964.0,1.2470892626131953,0.0,104.0,663.0,0.8576972833117723,0.0,38.0,0.0,0.0,0.0,0.0,1721.0,2.226390685640362,0.0,199.0
Mississippi -> Virginia,4323.0,11.941988950276244,0.0,651.0,193.0,0.5331491712707183,0.0,73.0,3638.0,10.049723756906078,0.0,639.0,187.0,0.5165745856353591,0.0,32.0,28.0,0.07734806629834254,0.0,28.0,277.0,0.7651933701657458,0.0,277.0
U.S. Virgin Islands -> Georgia,4322.0,8.139359698681732,0.0,271.0,273.0,0.5141242937853108,0.0,43.0,1496.0,2.817325800376648,0.0,181.0,943.0,1.7758945386064031,0.0,75.0,0.0,0.0,0.0,0.0,1610.0,3.032015065913371,0.0,259.0
New Mexico -> Georgia,4321.0,4.921412300683372,0.0,608.0,408.0,0.4646924829157175,0.0,254.0,1970.0,2.2437357630979498,0.0,586.0,1293.0,1.4726651480637813,0.0,210.0,0.0,0.0,0.0,0.0,650.0,0.7403189066059226,0.0,117.0
Arizona -> Arkansas,4292.0,14.072131147540984,0.0,215.0,0.0,0.0,0.0,0.0,1929.0,6.324590163934427,0.0,155.0,533.0,1.7475409836065574,0.0,56.0,0.0,0.0,0.0,0.0,1830.0,6.0,0.0,214.0
Utah -> Wisconsin,4248.0,7.794495412844037,0.0,295.0,151.0,0.27706422018348625,0.0,67.0,1274.0,2.3376146788990826,0.0,171.0,331.0,0.6073394495412844,0.0,55.0,0.0,0.0,0.0,0.0,2492.0,4.572477064220183,0.0,295.0
Utah -> Maryland,4229.0,4.652365236523653,0.0,231.0,133.0,0.14631463146314633,0.0,48.0,1697.0,1.8668866886688669,0.0,229.0,1039.0,1.143014301430143,0.0,153.0,0.0,0.0,0.0,0.0,1360.0,1.4961496149614961,0.0,192.0
U.S. Pacific Trust Territories and Possessions -> Hawaii,4113.0,8.462962962962964,0.0,1001.0,1198.0,2.4650205761316872,0.0,915.0,1348.0,2.7736625514403292,0.0,103.0,471.0,0.9691358024691358,0.0,55.0,142.0,0.29218106995884774,0.0,86.0,954.0,1.962962962962963,0.0,377.0
Hawaii -> Alaska,4037.0,7.326678765880218,0.0,277.0,239.0,0.4337568058076225,0.0,137.0,916.0,1.662431941923775,0.0,122.0,788.0,1.4301270417422867,0.0,68.0,0.0,0.0,0.0,0.0,2094.0,3.8003629764065336,0.0,234.0
Minnesota -> Louisiana,4010.0,6.843003412969283,0.0,227.0,116.0,0.19795221843003413,0.0,52.0,768.0,1.310580204778157,0.0,177.0,1463.0,2.4965870307167237,0.0,149.0,0.0,0.0,0.0,0.0,1663.0,2.8378839590443685,0.0,227.0
Missouri -> Oregon,3999.0,4.726950354609929,0.0,206.0,45.0,0.05319148936170213,0.0,45.0,1358.0,1.6052009456264775,0.0,155.0,458.0,0.541371158392435,0.0,51.0,0.0,0.0,0.0,0.0,2138.0,2.5271867612293146,0.0,194.0
Tennessee -> Wisconsin,3883.0,5.761127596439169,0.0,245.0,36.0,0.05341246290801187,0.0,18.0,1083.0,1.6068249258160237,0.0,108.0,379.0,0.5623145400593472,0.0,90.0,0.0,0.0,0.0,0.0,2385.0,3.5385756676557865,0.0,240.0
Alaska -> Hawaii,3763.0,6.829401088929219,0.0,352.0,0.0,0.0,0.0,0.0,1761.0,3.196007259528131,0.0,352.0,909.0,1.6497277676950999,0.0,52.0,0.0,0.0,0.0,0.0,1093.0,1.9836660617059891,0.0,241.0
U.S. Virgin Islands -> New Jersey,3752.0,18.482758620689655,0.0,1408.0,46.0,0.22660098522167488,0.0,38.0,1635.0,8.054187192118226,0.0,1408.0,449.0,2.2118226600985222,0.0,59.0,0.0,0.0,0.0,0.0,1622.0,7.990147783251231,0.0,202.0
New Hampshire -> Pennsylvania,3747.0,7.405138339920948,0.0,300.0,279.0,0.5513833992094862,0.0,155.0,1343.0,2.6541501976284585,0.0,197.0,986.0,1.948616600790514,0.0,94.0,65.0,0.12845849802371542,0.0,63.0,1074.0,2.122529644268775,0.0,255.0
Maryland -> New Mexico,3733.0,7.319607843137255,0.0,289.0,199.0,0.39019607843137255,0.0,199.0,1639.0,3.2137254901960786,0.0,140.0,1134.0,2.223529411764706,0.0,268.0,95.0,0.18627450980392157,0.0,95.0,666.0,1.3058823529411765,0.0,78.0
South Dakota -> Florida,3725.0,19.70899470899471,0.0,426.0,293.0,1.5502645502645502,0.0,157.0,1305.0,6.904761904761905,0.0,426.0,381.0,2.015873015873016,0.0,62.0,0.0,0.0,0.0,0.0,1746.0,9.238095238095237,0.0,177.0
Nevada -> Iowa,3695.0,5.3012912482066,0.0,169.0,187.0,0.2682926829268293,0.0,167.0,1602.0,2.298421807747489,0.0,123.0,505.0,0.7245337159253945,0.0,51.0,0.0,0.0,0.0,0.0,1401.0,2.010043041606887,0.0,97.0
South Carolina -> Kentucky,3686.0,16.986175115207374,0.0,712.0,378.0,1.7419354838709677,0.0,342.0,1321.0,6.087557603686636,0.0,712.0,158.0,0.728110599078341,0.0,30.0,23.0,0.10599078341013825,0.0,23.0,1806.0,8.32258064516129,0.0,182.0
Iowa -> Virginia,3673.0,6.523978685612788,0.0,215.0,406.0,0.7211367673179396,0.0,110.0,698.0,1.2397868561278864,0.0,215.0,1742.0,3.094138543516874,0.0,180.0,0.0,0.0,0.0,0.0,827.0,1.4689165186500888,0.0,143.0
New Hampshire -> New York,3658.0,11.99344262295082,0.0,412.0,445.0,1.459016393442623,0.0,244.0,2109.0,6.914754098360656,0.0,263.0,261.0,0.8557377049180328,0.0,33.0,0.0,0.0,0.0,0.0,843.0,2.763934426229508,0.0,395.0
Georgia -> South Dakota,3586.0,10.578171091445428,0.0,303.0,345.0,1.0176991150442478,0.0,149.0,2171.0,6.404129793510324,0.0,303.0,744.0,2.1946902654867255,0.0,138.0,0.0,0.0,0.0,0.0,326.0,0.9616519174041298,0.0,74.0
New Mexico -> Maryland,3577.0,7.027504911591356,0.0,269.0,0.0,0.0,0.0,0.0,1664.0,3.269155206286837,0.0,269.0,869.0,1.7072691552062869,0.0,93.0,51.0,0.10019646365422397,0.0,37.0,993.0,1.9508840864440078,0.0,160.0
Nebraska -> Pennsylvania,3538.0,6.551851851851852,0.0,392.0,85.0,0.1574074074074074,0.0,62.0,1582.0,2.9296296296296296,0.0,316.0,769.0,1.424074074074074,0.0,97.0,4.0,0.007407407407407408,0.0,4.0,1098.0,2.033333333333333,0.0,372.0
Florida -> Oregon,3430.0,9.397260273972602,0.0,183.0,816.0,2.2356164383561645,0.0,110.0,388.0,1.063013698630137,0.0,65.0,1130.0,3.095890410958904,0.0,81.0,9.0,0.024657534246575342,0.0,9.0,1087.0,2.978082191780822,0.0,159.0
Indiana -> South Carolina,3420.0,22.207792207792206,0.0,1405.0,164.0,1.0649350649350648,0.0,112.0,660.0,4.285714285714286,0.0,181.0,168.0,1.0909090909090908,0.0,39.0,0.0,0.0,0.0,0.0,2428.0,15.766233766233766,0.0,1381.0
Maryland -> Alabama,3367.0,7.740229885057471,0.0,179.0,239.0,0.5494252873563218,0.0,126.0,1706.0,3.9218390804597703,0.0,145.0,445.0,1.0229885057471264,0.0,107.0,16.0,0.0367816091954023,0.0,16.0,961.0,2.2091954022988505,0.0,108.0
Nevada -> North Dakota,3298.0,5.533557046979865,0.0,139.0,300.0,0.5033557046979866,0.0,121.0,1570.0,2.634228187919463,0.0,127.0,695.0,1.1661073825503356,0.0,77.0,16.0,0.026845637583892617,0.0,16.0,717.0,1.2030201342281879,0.0,109.0
U.S. Virgin Islands -> New York,3284.0,10.3596214511041,0.0,670.0,92.0,0.2902208201892745,0.0,46.0,1008.0,3.1798107255520507,0.0,670.0,752.0,2.3722397476340693,0.0,63.0,0.0,0.0,0.0,0.0,1432.0,4.517350157728707,0.0,432.0
