ROUTE BETWEEN CITIES,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
"Las Vegas, NV -> Fayetteville, AR",779.0,6.601694915254237,0.0,150.0,18.0,0.15254237288135594,0.0,18.0,353.0,2.9915254237288136,0.0,108.0,204.0,1.728813559322034,0.0,61.0,0.0,0.0,0.0,0.0,204.0,1.728813559322034,0.0,150.0
"Phoenix, AZ -> Kalispell, MT",779.0,11.626865671641792,0.0,138.0,0.0,0.0,0.0,0.0,352.0,5.253731343283582,0.0,131.0,194.0,2.8955223880597014,0.0,69.0,25.0,0.373134328358209,0.0,25.0,208.0,3.1044776119402986,0.0,138.0
"Las Vegas, NV -> Laredo, TX",775.0,6.8584070796460175,0.0,237.0,172.0,1.5221238938053097,0.0,172.0,360.0,3.185840707964602,0.0,237.0,127.0,1.1238938053097345,0.0,36.0,0.0,0.0,0.0,0.0,116.0,1.0265486725663717,0.0,73.0
"Rochester, NY -> Punta Gorda, FL",768.0,17.86046511627907,0.0,272.0,0.0,0.0,0.0,0.0,383.0,8.906976744186046,0.0,211.0,138.0,3.2093023255813953,0.0,46.0,0.0,0.0,0.0,0.0,247.0,5.744186046511628,0.0,128.0
"Harrisburg, PA -> Sarasota/Bradenton, FL",767.0,9.833333333333334,0.0,234.0,44.0,0.5641025641025641,0.0,37.0,154.0,1.9743589743589745,0.0,72.0,212.0,2.717948717948718,0.0,99.0,0.0,0.0,0.0,0.0,357.0,4.576923076923077,0.0,226.0
"Ontario, CA -> Chicago, IL",767.0,1.9717223650385605,0.0,110.0,0.0,0.0,0.0,0.0,445.0,1.1439588688946016,0.0,108.0,312.0,0.8020565552699229,0.0,48.0,0.0,0.0,0.0,0.0,10.0,0.02570694087403599,0.0,10.0
"Charlotte, NC -> Rapid City, SD",765.0,7.018348623853211,0.0,126.0,0.0,0.0,0.0,0.0,343.0,3.146788990825688,0.0,115.0,254.0,2.330275229357798,0.0,35.0,0.0,0.0,0.0,0.0,168.0,1.5412844036697249,0.0,97.0
"Valparaiso, FL -> Baltimore, MD",761.0,13.120689655172415,0.0,395.0,86.0,1.4827586206896552,0.0,86.0,196.0,3.3793103448275863,0.0,161.0,19.0,0.3275862068965517,0.0,16.0,3.0,0.05172413793103448,0.0,3.0,457.0,7.879310344827586,0.0,395.0
"Minneapolis, MN -> Palm Springs, CA",760.0,5.801526717557252,0.0,233.0,229.0,1.748091603053435,0.0,213.0,108.0,0.8244274809160306,0.0,44.0,336.0,2.564885496183206,0.0,52.0,0.0,0.0,0.0,0.0,87.0,0.6641221374045801,0.0,50.0
"Tyler, TX -> Denver, CO",760.0,10.555555555555555,0.0,111.0,0.0,0.0,0.0,0.0,71.0,0.9861111111111112,0.0,26.0,344.0,4.777777777777778,0.0,80.0,0.0,0.0,0.0,0.0,345.0,4.791666666666667,0.0,111.0
"Nashville, TN -> Sanford, FL",759.0,11.328358208955224,0.0,123.0,11.0,0.16417910447761194,0.0,11.0,134.0,2.0,0.0,39.0,149.0,2.2238805970149254,0.0,39.0,0.0,0.0,0.0,0.0,465.0,6.940298507462686,0.0,112.0
"Las Vegas, NV -> Bismarck/Mandan, ND",758.0,5.0198675496688745,0.0,139.0,205.0,1.3576158940397351,0.0,121.0,265.0,1.7549668874172186,0.0,75.0,267.0,1.7682119205298013,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.1390728476821192,0.0,15.0
"Phoenix, AZ -> Appleton, WI",756.0,6.8108108108108105,0.0,227.0,0.0,0.0,0.0,0.0,311.0,2.8018018018018016,0.0,161.0,204.0,1.837837837837838,0.0,92.0,0.0,0.0,0.0,0.0,241.0,2.171171171171171,0.0,222.0
"Albuquerque, NM -> Orlando, FL",756.0,12.6,0.0,647.0,0.0,0.0,0.0,0.0,665.0,11.083333333333334,0.0,647.0,46.0,0.7666666666666667,0.0,21.0,0.0,0.0,0.0,0.0,45.0,0.75,0.0,25.0
"Seattle, WA -> Medford, OR",755.0,7.259615384615385,0.0,130.0,45.0,0.4326923076923077,0.0,39.0,38.0,0.36538461538461536,0.0,27.0,38.0,0.36538461538461536,0.0,19.0,0.0,0.0,0.0,0.0,634.0,6.096153846153846,0.0,130.0
"Hartford, CT -> Cleveland, OH",753.0,2.6607773851590104,0.0,121.0,245.0,0.8657243816254417,0.0,121.0,227.0,0.8021201413427562,0.0,42.0,281.0,0.9929328621908127,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Salt Lake City, UT -> Fort Myers, FL",753.0,22.147058823529413,0.0,406.0,0.0,0.0,0.0,0.0,687.0,20.205882352941178,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.9411764705882353,0.0,35.0
"Hartford, CT -> St. Louis, MO",752.0,2.0831024930747923,0.0,186.0,0.0,0.0,0.0,0.0,218.0,0.6038781163434903,0.0,57.0,123.0,0.3407202216066482,0.0,31.0,0.0,0.0,0.0,0.0,411.0,1.1385041551246537,0.0,186.0
"St. Petersburg, FL -> Springfield, MO",751.0,4.41764705882353,0.0,173.0,105.0,0.6176470588235294,0.0,37.0,306.0,1.8,0.0,173.0,54.0,0.3176470588235294,0.0,31.0,0.0,0.0,0.0,0.0,286.0,1.6823529411764706,0.0,165.0
"Bozeman, MT -> Long Beach, CA",749.0,11.703125,0.0,209.0,0.0,0.0,0.0,0.0,143.0,2.234375,0.0,78.0,254.0,3.96875,0.0,90.0,0.0,0.0,0.0,0.0,352.0,5.5,0.0,209.0
"Albany, NY -> Savannah, GA",748.0,14.384615384615385,0.0,204.0,94.0,1.8076923076923077,0.0,55.0,0.0,0.0,0.0,0.0,154.0,2.9615384615384617,0.0,52.0,0.0,0.0,0.0,0.0,500.0,9.615384615384615,0.0,204.0
"Appleton, WI -> Punta Gorda, FL",746.0,16.217391304347824,0.0,297.0,40.0,0.8695652173913043,0.0,33.0,343.0,7.456521739130435,0.0,291.0,138.0,3.0,0.0,64.0,0.0,0.0,0.0,0.0,225.0,4.891304347826087,0.0,55.0
"Fort Lauderdale, FL -> Grand Rapids, MI",745.0,17.325581395348838,0.0,201.0,10.0,0.23255813953488372,0.0,10.0,26.0,0.6046511627906976,0.0,21.0,189.0,4.395348837209302,0.0,97.0,0.0,0.0,0.0,0.0,520.0,12.093023255813954,0.0,201.0
"Valparaiso, FL -> Sarasota/Bradenton, FL",744.0,744.0,744.0,744.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Omaha, NE -> St. Petersburg, FL",741.0,13.472727272727273,0.0,118.0,167.0,3.036363636363636,0.0,100.0,148.0,2.690909090909091,0.0,38.0,240.0,4.363636363636363,0.0,43.0,0.0,0.0,0.0,0.0,186.0,3.381818181818182,0.0,81.0
"Asheville, NC -> Sarasota/Bradenton, FL",739.0,8.21111111111111,0.0,365.0,48.0,0.5333333333333333,0.0,48.0,504.0,5.6,0.0,365.0,92.0,1.0222222222222221,0.0,71.0,0.0,0.0,0.0,0.0,95.0,1.0555555555555556,0.0,65.0
"Cleveland, OH -> Charleston, SC",738.0,8.482758620689655,0.0,291.0,0.0,0.0,0.0,0.0,12.0,0.13793103448275862,0.0,11.0,142.0,1.632183908045977,0.0,49.0,0.0,0.0,0.0,0.0,584.0,6.712643678160919,0.0,278.0
"Orlando, FL -> Jackson/Vicksburg, MS",737.0,7.37,0.0,195.0,0.0,0.0,0.0,0.0,255.0,2.55,0.0,104.0,177.0,1.77,0.0,120.0,0.0,0.0,0.0,0.0,305.0,3.05,0.0,154.0
"Kona, HI -> Sacramento, CA",736.0,4.717948717948718,0.0,156.0,0.0,0.0,0.0,0.0,185.0,1.185897435897436,0.0,130.0,10.0,0.0641025641025641,0.0,8.0,0.0,0.0,0.0,0.0,541.0,3.467948717948718,0.0,156.0
"San Francisco, CA -> Anchorage, AK",736.0,8.269662921348315,0.0,252.0,0.0,0.0,0.0,0.0,179.0,2.0112359550561796,0.0,158.0,250.0,2.808988764044944,0.0,53.0,0.0,0.0,0.0,0.0,307.0,3.449438202247191,0.0,106.0
"Las Vegas, NV -> Billings, MT",736.0,6.032786885245901,0.0,144.0,0.0,0.0,0.0,0.0,238.0,1.9508196721311475,0.0,71.0,195.0,1.598360655737705,0.0,48.0,0.0,0.0,0.0,0.0,303.0,2.4836065573770494,0.0,144.0
"Indianapolis, IN -> San Diego, CA",735.0,9.932432432432432,0.0,116.0,0.0,0.0,0.0,0.0,226.0,3.054054054054054,0.0,114.0,140.0,1.8918918918918919,0.0,34.0,0.0,0.0,0.0,0.0,369.0,4.986486486486487,0.0,83.0
"Santa Ana, CA -> Dallas, TX",735.0,2.3482428115015974,0.0,91.0,0.0,0.0,0.0,0.0,413.0,1.3194888178913737,0.0,91.0,153.0,0.48881789137380194,0.0,28.0,0.0,0.0,0.0,0.0,169.0,0.5399361022364217,0.0,48.0
"West Palm Beach/Palm Beach, FL -> St. Louis, MO",735.0,15.0,0.0,208.0,0.0,0.0,0.0,0.0,238.0,4.857142857142857,0.0,68.0,166.0,3.3877551020408165,0.0,46.0,0.0,0.0,0.0,0.0,331.0,6.755102040816326,0.0,196.0
"San Antonio, TX -> Sanford, FL",735.0,15.0,0.0,216.0,0.0,0.0,0.0,0.0,273.0,5.571428571428571,0.0,199.0,42.0,0.8571428571428571,0.0,37.0,0.0,0.0,0.0,0.0,420.0,8.571428571428571,0.0,216.0
"Sanford, FL -> Niagara Falls, NY",734.0,5.280575539568345,0.0,119.0,215.0,1.5467625899280575,0.0,117.0,277.0,1.9928057553956835,0.0,88.0,107.0,0.7697841726618705,0.0,27.0,0.0,0.0,0.0,0.0,135.0,0.9712230215827338,0.0,40.0
"Trenton, NJ -> Minneapolis, MN",734.0,6.495575221238938,0.0,344.0,0.0,0.0,0.0,0.0,173.0,1.5309734513274336,0.0,44.0,217.0,1.920353982300885,0.0,29.0,0.0,0.0,0.0,0.0,344.0,3.0442477876106193,0.0,344.0
"Phoenix, AZ -> Mission/McAllen/Edinburg, TX",725.0,27.884615384615383,0.0,215.0,0.0,0.0,0.0,0.0,235.0,9.038461538461538,0.0,146.0,128.0,4.923076923076923,0.0,67.0,0.0,0.0,0.0,0.0,362.0,13.923076923076923,0.0,215.0
"Sanford, FL -> Roanoke, VA",721.0,4.651612903225806,0.0,165.0,60.0,0.3870967741935484,0.0,60.0,62.0,0.4,0.0,23.0,310.0,2.0,0.0,131.0,0.0,0.0,0.0,0.0,289.0,1.864516129032258,0.0,105.0
"Seattle, WA -> Oklahoma City, OK",721.0,12.649122807017545,0.0,160.0,0.0,0.0,0.0,0.0,319.0,5.5964912280701755,0.0,157.0,136.0,2.3859649122807016,0.0,34.0,0.0,0.0,0.0,0.0,266.0,4.666666666666667,0.0,85.0
"Idaho Falls, ID -> Los Angeles, CA",720.0,30.0,0.0,248.0,0.0,0.0,0.0,0.0,145.0,6.041666666666667,0.0,65.0,92.0,3.8333333333333335,0.0,30.0,0.0,0.0,0.0,0.0,483.0,20.125,0.0,244.0
"Sanford, FL -> Peoria, IL",714.0,9.916666666666666,0.0,208.0,92.0,1.2777777777777777,0.0,79.0,355.0,4.930555555555555,0.0,208.0,139.0,1.9305555555555556,0.0,34.0,0.0,0.0,0.0,0.0,128.0,1.7777777777777777,0.0,34.0
"Portland, OR -> Spokane, WA",710.0,3.717277486910995,0.0,202.0,315.0,1.649214659685864,0.0,199.0,150.0,0.7853403141361257,0.0,98.0,31.0,0.16230366492146597,0.0,27.0,0.0,0.0,0.0,0.0,214.0,1.1204188481675392,0.0,108.0
"Las Vegas, NV -> Fort Myers, FL",710.0,20.88235294117647,0.0,159.0,0.0,0.0,0.0,0.0,220.0,6.470588235294118,0.0,119.0,65.0,1.911764705882353,0.0,58.0,0.0,0.0,0.0,0.0,425.0,12.5,0.0,112.0
"Fairbanks, AK -> Denver, CO",709.0,16.488372093023255,0.0,145.0,0.0,0.0,0.0,0.0,190.0,4.4186046511627906,0.0,83.0,3.0,0.06976744186046512,0.0,3.0,0.0,0.0,0.0,0.0,516.0,12.0,0.0,144.0
"Missoula, MT -> Las Vegas, NV",709.0,6.688679245283019,0.0,99.0,16.0,0.1509433962264151,0.0,16.0,169.0,1.5943396226415094,0.0,85.0,261.0,2.4622641509433962,0.0,93.0,0.0,0.0,0.0,0.0,263.0,2.481132075471698,0.0,74.0
"Indianapolis, IN -> Tucson, AZ",707.0,44.1875,0.0,562.0,84.0,5.25,0.0,52.0,22.0,1.375,0.0,22.0,593.0,37.0625,0.0,554.0,0.0,0.0,0.0,0.0,8.0,0.5,0.0,8.0
"Cincinnati, OH -> Charleston, SC",707.0,6.427272727272728,0.0,184.0,5.0,0.045454545454545456,0.0,5.0,65.0,0.5909090909090909,0.0,34.0,340.0,3.090909090909091,0.0,57.0,0.0,0.0,0.0,0.0,297.0,2.7,0.0,163.0
"Anchorage, AK -> Nome, AK",702.0,1.691566265060241,0.0,210.0,54.0,0.13012048192771083,0.0,38.0,191.0,0.4602409638554217,0.0,116.0,208.0,0.5012048192771085,0.0,30.0,0.0,0.0,0.0,0.0,249.0,0.6,0.0,210.0
"Charlotte Amalie, VI -> Chicago, IL",699.0,24.964285714285715,0.0,272.0,9.0,0.32142857142857145,0.0,9.0,105.0,3.75,0.0,81.0,147.0,5.25,0.0,63.0,0.0,0.0,0.0,0.0,438.0,15.642857142857142,0.0,272.0
"Sioux Falls, SD -> Los Angeles, CA",696.0,34.8,0.0,423.0,0.0,0.0,0.0,0.0,209.0,10.45,0.0,132.0,29.0,1.45,0.0,29.0,0.0,0.0,0.0,0.0,458.0,22.9,0.0,291.0
"Sanford, FL -> Fargo, ND",692.0,8.54320987654321,0.0,78.0,38.0,0.4691358024691358,0.0,30.0,362.0,4.469135802469136,0.0,78.0,220.0,2.7160493827160495,0.0,31.0,0.0,0.0,0.0,0.0,72.0,0.8888888888888888,0.0,25.0
"Denver, CO -> Portland, ME",692.0,6.4672897196261685,0.0,189.0,0.0,0.0,0.0,0.0,234.0,2.1869158878504673,0.0,189.0,131.0,1.2242990654205608,0.0,46.0,0.0,0.0,0.0,0.0,327.0,3.05607476635514,0.0,81.0
"Atlanta, GA -> Hayden, CO",689.0,6.821782178217822,0.0,288.0,0.0,0.0,0.0,0.0,175.0,1.7326732673267327,0.0,83.0,465.0,4.603960396039604,0.0,288.0,0.0,0.0,0.0,0.0,49.0,0.48514851485148514,0.0,44.0
"Grand Rapids, MI -> New Orleans, LA",688.0,26.46153846153846,0.0,167.0,257.0,9.884615384615385,0.0,166.0,199.0,7.653846153846154,0.0,149.0,232.0,8.923076923076923,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las Vegas, NV -> Cedar Rapids/Iowa City, IA",687.0,5.496,0.0,123.0,0.0,0.0,0.0,0.0,402.0,3.216,0.0,123.0,115.0,0.92,0.0,28.0,0.0,0.0,0.0,0.0,170.0,1.36,0.0,97.0
"Houston, TX -> Jackson, WY",686.0,12.943396226415095,0.0,270.0,22.0,0.41509433962264153,0.0,22.0,453.0,8.547169811320755,0.0,270.0,68.0,1.2830188679245282,0.0,37.0,0.0,0.0,0.0,0.0,143.0,2.69811320754717,0.0,75.0
"Sarasota/Bradenton, FL -> Richmond, VA",686.0,9.661971830985916,0.0,168.0,34.0,0.4788732394366197,0.0,17.0,379.0,5.338028169014085,0.0,168.0,70.0,0.9859154929577465,0.0,15.0,0.0,0.0,0.0,0.0,203.0,2.859154929577465,0.0,97.0
"Providence, RI -> Savannah, GA",685.0,12.924528301886792,0.0,257.0,0.0,0.0,0.0,0.0,23.0,0.4339622641509434,0.0,15.0,32.0,0.6037735849056604,0.0,20.0,0.0,0.0,0.0,0.0,630.0,11.88679245283019,0.0,257.0
"Sanford, FL -> Raleigh/Durham, NC",684.0,8.142857142857142,0.0,235.0,114.0,1.3571428571428572,0.0,44.0,440.0,5.238095238095238,0.0,233.0,4.0,0.047619047619047616,0.0,2.0,0.0,0.0,0.0,0.0,126.0,1.5,0.0,42.0
"Fort Myers, FL -> Portland, ME",683.0,11.19672131147541,0.0,224.0,0.0,0.0,0.0,0.0,245.0,4.016393442622951,0.0,79.0,64.0,1.0491803278688525,0.0,44.0,0.0,0.0,0.0,0.0,374.0,6.131147540983607,0.0,167.0
"Orlando, FL -> Knoxville, TN",682.0,23.517241379310345,0.0,230.0,0.0,0.0,0.0,0.0,263.0,9.068965517241379,0.0,135.0,71.0,2.4482758620689653,0.0,37.0,0.0,0.0,0.0,0.0,348.0,12.0,0.0,92.0
"Milwaukee, WI -> Sanford, FL",681.0,15.133333333333333,0.0,118.0,43.0,0.9555555555555556,0.0,43.0,137.0,3.0444444444444443,0.0,50.0,146.0,3.2444444444444445,0.0,62.0,0.0,0.0,0.0,0.0,355.0,7.888888888888889,0.0,115.0
"Salt Lake City, UT -> West Yellowstone, MT",680.0,2.5757575757575757,0.0,111.0,112.0,0.42424242424242425,0.0,49.0,391.0,1.481060606060606,0.0,111.0,64.0,0.24242424242424243,0.0,19.0,0.0,0.0,0.0,0.0,113.0,0.42803030303030304,0.0,55.0
"Fort Wayne, IN -> Phoenix, AZ",678.0,9.416666666666666,0.0,125.0,0.0,0.0,0.0,0.0,152.0,2.111111111111111,0.0,40.0,171.0,2.375,0.0,36.0,0.0,0.0,0.0,0.0,355.0,4.930555555555555,0.0,120.0
"Savannah, GA -> Providence, RI",678.0,12.79245283018868,0.0,261.0,65.0,1.2264150943396226,0.0,65.0,466.0,8.79245283018868,0.0,261.0,4.0,0.07547169811320754,0.0,3.0,0.0,0.0,0.0,0.0,143.0,2.69811320754717,0.0,76.0
"Aspen, CO -> Minneapolis, MN",677.0,28.208333333333332,0.0,283.0,12.0,0.5,0.0,11.0,0.0,0.0,0.0,0.0,59.0,2.4583333333333335,0.0,33.0,0.0,0.0,0.0,0.0,606.0,25.25,0.0,283.0
"Kansas City, MO -> St. Petersburg, FL",677.0,11.474576271186441,0.0,218.0,282.0,4.779661016949152,0.0,136.0,0.0,0.0,0.0,0.0,70.0,1.1864406779661016,0.0,46.0,0.0,0.0,0.0,0.0,325.0,5.508474576271187,0.0,218.0
"Latrobe, PA -> Fort Myers, FL",676.0,7.7701149425287355,0.0,117.0,0.0,0.0,0.0,0.0,123.0,1.4137931034482758,0.0,62.0,112.0,1.2873563218390804,0.0,38.0,0.0,0.0,0.0,0.0,441.0,5.068965517241379,0.0,106.0
"Charlotte, NC -> Roanoke, VA",675.0,17.307692307692307,0.0,185.0,31.0,0.7948717948717948,0.0,31.0,337.0,8.64102564102564,0.0,185.0,29.0,0.7435897435897436,0.0,11.0,0.0,0.0,0.0,0.0,278.0,7.128205128205129,0.0,72.0
"Kearney, NE -> Chicago, IL",675.0,24.107142857142858,0.0,233.0,0.0,0.0,0.0,0.0,80.0,2.857142857142857,0.0,64.0,39.0,1.3928571428571428,0.0,25.0,0.0,0.0,0.0,0.0,556.0,19.857142857142858,0.0,201.0
"Punta Gorda, FL -> Des Moines, IA",673.0,5.752136752136752,0.0,135.0,144.0,1.2307692307692308,0.0,135.0,256.0,2.1880341880341883,0.0,79.0,111.0,0.9487179487179487,0.0,39.0,0.0,0.0,0.0,0.0,162.0,1.3846153846153846,0.0,35.0
"St. Louis, MO -> West Palm Beach/Palm Beach, FL",672.0,13.714285714285714,0.0,206.0,22.0,0.4489795918367347,0.0,21.0,227.0,4.63265306122449,0.0,204.0,282.0,5.755102040816326,0.0,59.0,0.0,0.0,0.0,0.0,141.0,2.877551020408163,0.0,73.0
"Knoxville, TN -> Orlando, FL",672.0,23.17241379310345,0.0,251.0,0.0,0.0,0.0,0.0,26.0,0.896551724137931,0.0,18.0,112.0,3.8620689655172415,0.0,52.0,0.0,0.0,0.0,0.0,534.0,18.413793103448278,0.0,227.0
"Portland, OR -> Albuquerque, NM",670.0,2.7235772357723578,0.0,73.0,0.0,0.0,0.0,0.0,365.0,1.483739837398374,0.0,67.0,184.0,0.7479674796747967,0.0,24.0,0.0,0.0,0.0,0.0,121.0,0.491869918699187,0.0,37.0
"St. Petersburg, FL -> Nashville, TN",669.0,6.4326923076923075,0.0,267.0,0.0,0.0,0.0,0.0,366.0,3.519230769230769,0.0,267.0,151.0,1.4519230769230769,0.0,89.0,0.0,0.0,0.0,0.0,152.0,1.4615384615384615,0.0,84.0
"Punta Gorda, FL -> Kansas City, MO",668.0,8.246913580246913,0.0,227.0,0.0,0.0,0.0,0.0,462.0,5.703703703703703,0.0,178.0,69.0,0.8518518518518519,0.0,36.0,0.0,0.0,0.0,0.0,137.0,1.691358024691358,0.0,49.0
"Denver, CO -> Hobbs, NM",663.0,10.2,0.0,159.0,27.0,0.4153846153846154,0.0,27.0,156.0,2.4,0.0,88.0,193.0,2.9692307692307693,0.0,48.0,0.0,0.0,0.0,0.0,287.0,4.415384615384616,0.0,122.0
"Colorado Springs, CO -> San Antonio, TX",661.0,5.849557522123894,0.0,233.0,130.0,1.1504424778761062,0.0,130.0,94.0,0.831858407079646,0.0,36.0,233.0,2.061946902654867,0.0,103.0,0.0,0.0,0.0,0.0,204.0,1.8053097345132743,0.0,94.0
"Akron, OH -> Tampa, FL",660.0,10.3125,0.0,198.0,110.0,1.71875,0.0,80.0,301.0,4.703125,0.0,135.0,249.0,3.890625,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Belleville, IL -> Fort Lauderdale, FL",655.0,14.555555555555555,0.0,125.0,171.0,3.8,0.0,89.0,98.0,2.1777777777777776,0.0,26.0,154.0,3.422222222222222,0.0,35.0,0.0,0.0,0.0,0.0,232.0,5.155555555555556,0.0,92.0
"Las Vegas, NV -> Idaho Falls, ID",654.0,6.169811320754717,0.0,236.0,71.0,0.6698113207547169,0.0,71.0,174.0,1.6415094339622642,0.0,59.0,114.0,1.0754716981132075,0.0,29.0,0.0,0.0,0.0,0.0,295.0,2.7830188679245285,0.0,105.0
"Palm Springs, CA -> Boston, MA",654.0,14.863636363636363,0.0,181.0,0.0,0.0,0.0,0.0,62.0,1.4090909090909092,0.0,43.0,33.0,0.75,0.0,28.0,0.0,0.0,0.0,0.0,559.0,12.704545454545455,0.0,167.0
"Chicago, IL -> Kearney, NE",653.0,23.321428571428573,0.0,201.0,45.0,1.6071428571428572,0.0,45.0,408.0,14.571428571428571,0.0,178.0,23.0,0.8214285714285714,0.0,23.0,0.0,0.0,0.0,0.0,177.0,6.321428571428571,0.0,119.0
"Raleigh/Durham, NC -> Syracuse, NY",653.0,7.773809523809524,0.0,140.0,0.0,0.0,0.0,0.0,176.0,2.0952380952380953,0.0,127.0,80.0,0.9523809523809523,0.0,47.0,0.0,0.0,0.0,0.0,397.0,4.726190476190476,0.0,140.0
"Myrtle Beach, SC -> Minneapolis, MN",651.0,8.797297297297296,0.0,224.0,3.0,0.04054054054054054,0.0,3.0,17.0,0.22972972972972974,0.0,5.0,138.0,1.864864864864865,0.0,26.0,0.0,0.0,0.0,0.0,493.0,6.662162162162162,0.0,224.0
"West Palm Beach/Palm Beach, FL -> Cincinnati, OH",651.0,54.25,0.0,212.0,12.0,1.0,0.0,12.0,162.0,13.5,0.0,118.0,105.0,8.75,0.0,28.0,0.0,0.0,0.0,0.0,372.0,31.0,0.0,197.0
"Portland, OR -> Baltimore, MD",650.0,6.565656565656566,0.0,268.0,18.0,0.18181818181818182,0.0,18.0,413.0,4.171717171717172,0.0,268.0,171.0,1.7272727272727273,0.0,55.0,0.0,0.0,0.0,0.0,48.0,0.48484848484848486,0.0,30.0
"Myrtle Beach, SC -> Ashland, WV",650.0,12.5,0.0,233.0,355.0,6.826923076923077,0.0,224.0,182.0,3.5,0.0,64.0,29.0,0.5576923076923077,0.0,9.0,0.0,0.0,0.0,0.0,84.0,1.6153846153846154,0.0,62.0
"Fayetteville, AR -> Los Angeles, CA",649.0,32.45,0.0,184.0,0.0,0.0,0.0,0.0,68.0,3.4,0.0,20.0,151.0,7.55,0.0,43.0,0.0,0.0,0.0,0.0,430.0,21.5,0.0,162.0
"Indianapolis, IN -> Austin, TX",648.0,5.023255813953488,0.0,89.0,60.0,0.46511627906976744,0.0,44.0,295.0,2.2868217054263567,0.0,89.0,241.0,1.8682170542635659,0.0,81.0,0.0,0.0,0.0,0.0,52.0,0.40310077519379844,0.0,33.0
"Little Rock, AR -> Orlando, FL",647.0,18.485714285714284,0.0,204.0,0.0,0.0,0.0,0.0,12.0,0.34285714285714286,0.0,10.0,38.0,1.0857142857142856,0.0,17.0,0.0,0.0,0.0,0.0,597.0,17.057142857142857,0.0,204.0
"St. Petersburg, FL -> Bloomington/Normal, IL",647.0,6.221153846153846,0.0,96.0,163.0,1.5673076923076923,0.0,85.0,287.0,2.7596153846153846,0.0,61.0,119.0,1.1442307692307692,0.0,25.0,0.0,0.0,0.0,0.0,78.0,0.75,0.0,65.0
"St. Petersburg, FL -> Bristol/Johnson City/Kingsport, TN",647.0,26.958333333333332,0.0,369.0,0.0,0.0,0.0,0.0,531.0,22.125,0.0,369.0,2.0,0.08333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,114.0,4.75,0.0,87.0
"Las Vegas, NV -> Great Falls, MT",646.0,5.81981981981982,0.0,95.0,0.0,0.0,0.0,0.0,277.0,2.4954954954954953,0.0,67.0,116.0,1.045045045045045,0.0,40.0,0.0,0.0,0.0,0.0,253.0,2.279279279279279,0.0,81.0
"St. Petersburg, FL -> Rockford, IL",646.0,4.581560283687943,0.0,249.0,83.0,0.5886524822695035,0.0,77.0,381.0,2.702127659574468,0.0,249.0,43.0,0.3049645390070922,0.0,20.0,0.0,0.0,0.0,0.0,139.0,0.9858156028368794,0.0,75.0
"Fort Myers, FL -> Latrobe, PA",645.0,7.413793103448276,0.0,123.0,0.0,0.0,0.0,0.0,135.0,1.5517241379310345,0.0,50.0,87.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,423.0,4.862068965517241,0.0,121.0
"Kona, HI -> Lihue, HI",644.0,1.6902887139107612,0.0,315.0,0.0,0.0,0.0,0.0,99.0,0.25984251968503935,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,1.4304461942257218,0.0,302.0
"Kalispell, MT -> Oakland, CA",643.0,24.73076923076923,0.0,192.0,0.0,0.0,0.0,0.0,45.0,1.7307692307692308,0.0,27.0,345.0,13.26923076923077,0.0,173.0,0.0,0.0,0.0,0.0,253.0,9.73076923076923,0.0,138.0
"Pittsburgh, PA -> Jacksonville, FL",637.0,5.6875,0.0,163.0,140.0,1.25,0.0,140.0,215.0,1.9196428571428572,0.0,163.0,113.0,1.0089285714285714,0.0,34.0,0.0,0.0,0.0,0.0,169.0,1.5089285714285714,0.0,98.0
"Valparaiso, FL -> Louisville, KY",636.0,7.146067415730337,0.0,143.0,90.0,1.0112359550561798,0.0,64.0,308.0,3.460674157303371,0.0,122.0,92.0,1.0337078651685394,0.0,48.0,0.0,0.0,0.0,0.0,146.0,1.6404494382022472,0.0,67.0
