ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"New York, NY->Richmond, VA",7185.0,22.38317757009346,480.0,1.4953271028037383,829.0,2.5825545171339566,1202.0,3.7445482866043616,0.0,0.0,4674.0,14.560747663551401
"San Francisco, CA->Portland, OR",7182.0,16.13932584269663,169.0,0.3797752808988764,2277.0,5.116853932584269,1648.0,3.703370786516854,0.0,0.0,3088.0,6.939325842696629
"Minneapolis, MN->Boston, MA",7128.0,28.626506024096386,1955.0,7.85140562248996,1402.0,5.6305220883534135,2542.0,10.208835341365463,0.0,0.0,1229.0,4.93574297188755
"Newark, NJ->West Palm Beach/Palm Beach, FL",7115.0,23.02588996763754,29.0,0.09385113268608414,2219.0,7.181229773462783,1343.0,4.3462783171521036,0.0,0.0,3524.0,11.40453074433657
"Washington, DC->San Francisco, CA",7076.0,21.839506172839506,660.0,2.037037037037037,1066.0,3.2901234567901234,4882.0,15.067901234567902,0.0,0.0,468.0,1.4444444444444444
"Pittsburgh, PA->Newark, NJ",7065.0,32.26027397260274,0.0,0.0,183.0,0.8356164383561644,4611.0,21.054794520547944,0.0,0.0,2271.0,10.36986301369863
"Orlando, FL->Boston, MA",7056.0,20.75294117647059,92.0,0.27058823529411763,892.0,2.623529411764706,4178.0,12.288235294117648,0.0,0.0,1894.0,5.570588235294117
"Boston, MA->Minneapolis, MN",7040.0,28.27309236947791,831.0,3.3373493975903616,2735.0,10.983935742971887,590.0,2.3694779116465865,0.0,0.0,2884.0,11.582329317269076
"Chicago, IL->Milwaukee, WI",7019.0,39.88068181818182,478.0,2.715909090909091,4062.0,23.079545454545453,996.0,5.659090909090909,0.0,0.0,1483.0,8.426136363636363
"Salt Lake City, UT->Los Angeles, CA",6965.0,13.792079207920793,55.0,0.10891089108910891,3309.0,6.552475247524752,1283.0,2.5405940594059406,6.0,0.011881188118811881,2312.0,4.578217821782178
"Las Vegas, NV->Denver, CO",6963.0,12.894444444444444,0.0,0.0,2786.0,5.159259259259259,1281.0,2.3722222222222222,0.0,0.0,2896.0,5.362962962962963
"Miami, FL->Chicago, IL",6924.0,18.414893617021278,0.0,0.0,1216.0,3.234042553191489,4527.0,12.039893617021276,0.0,0.0,1181.0,3.140957446808511
"Detroit, MI->Washington, DC",6888.0,17.437974683544304,1962.0,4.9670886075949365,1284.0,3.250632911392405,1705.0,4.3164556962025316,0.0,0.0,1937.0,4.903797468354431
"San Francisco, CA->Salt Lake City, UT",6866.0,21.936102236421725,107.0,0.34185303514376997,774.0,2.472843450479233,1419.0,4.533546325878595,18.0,0.05750798722044728,4548.0,14.53035143769968
"Salt Lake City, UT->Denver, CO",6848.0,11.31900826446281,109.0,0.18016528925619835,3504.0,5.791735537190083,1299.0,2.147107438016529,0.0,0.0,1936.0,3.2
"Rochester, NY->New York, NY",6818.0,23.67361111111111,9.0,0.03125,1006.0,3.4930555555555554,3281.0,11.39236111111111,0.0,0.0,2522.0,8.756944444444445
"Seattle, WA->Chicago, IL",6723.0,14.906873614190687,936.0,2.0753880266075386,417.0,0.9246119733924612,4234.0,9.388026607538803,0.0,0.0,1136.0,2.518847006651885
"Chicago, IL->Des Moines, IA",6709.0,21.09748427672956,1059.0,3.330188679245283,1471.0,4.6257861635220126,1683.0,5.2924528301886795,0.0,0.0,2496.0,7.849056603773585
"Chicago, IL->Aspen, CO",6698.0,47.50354609929078,386.0,2.7375886524822697,3053.0,21.652482269503547,1420.0,10.070921985815604,0.0,0.0,1839.0,13.042553191489361
"Tampa, FL->Newark, NJ",6681.0,29.95964125560538,0.0,0.0,1174.0,5.26457399103139,4218.0,18.91479820627803,0.0,0.0,1289.0,5.780269058295964
"Fort Lauderdale, FL->Boston, MA",6675.0,26.91532258064516,119.0,0.4798387096774194,1680.0,6.774193548387097,3332.0,13.435483870967742,0.0,0.0,1544.0,6.225806451612903
"Newark, NJ->Atlanta, GA",6675.0,12.886100386100386,82.0,0.1583011583011583,1814.0,3.501930501930502,884.0,1.7065637065637065,13.0,0.025096525096525095,3882.0,7.494208494208494
"Chicago, IL->Fort Wayne, IN",6650.0,35.945945945945944,1249.0,6.751351351351351,2639.0,14.264864864864865,823.0,4.448648648648649,0.0,0.0,1939.0,10.481081081081081
"Chicago, IL->Seattle, WA",6646.0,14.768888888888888,1633.0,3.628888888888889,1793.0,3.9844444444444442,922.0,2.048888888888889,0.0,0.0,2298.0,5.1066666666666665
"Tampa, FL->Chicago, IL",6638.0,15.545667447306792,326.0,0.7634660421545667,1057.0,2.4754098360655736,3586.0,8.398126463700235,2.0,0.00468384074941452,1667.0,3.9039812646370025
"Denver, CO->New York, NY",6620.0,15.761904761904763,160.0,0.38095238095238093,899.0,2.1404761904761904,3698.0,8.804761904761905,0.0,0.0,1863.0,4.435714285714286
"Chicago, IL->Fort Lauderdale, FL",6610.0,18.209366391184574,488.0,1.3443526170798898,1791.0,4.933884297520661,3298.0,9.085399449035812,88.0,0.24242424242424243,945.0,2.603305785123967
"Fort Lauderdale, FL->Chicago, IL",6588.0,18.0989010989011,110.0,0.3021978021978022,1129.0,3.1016483516483517,3415.0,9.381868131868131,33.0,0.09065934065934066,1901.0,5.222527472527473
"Fort Myers, FL->Boston, MA",6572.0,25.472868217054263,271.0,1.050387596899225,1289.0,4.996124031007752,2620.0,10.155038759689923,0.0,0.0,2392.0,9.271317829457365
"Reno, NV->Los Angeles, CA",6525.0,32.625,55.0,0.275,2806.0,14.03,1101.0,5.505,0.0,0.0,2563.0,12.815
"Ontario, CA->San Francisco, CA",6522.0,38.14035087719298,0.0,0.0,1952.0,11.415204678362572,2779.0,16.251461988304094,0.0,0.0,1791.0,10.473684210526315
"Charlotte, NC->Newark, NJ",6513.0,18.66189111747851,11.0,0.03151862464183381,428.0,1.2263610315186246,4667.0,13.372492836676217,18.0,0.05157593123209169,1389.0,3.979942693409742
"San Juan, PR->Orlando, FL",6500.0,14.34878587196468,0.0,0.0,2744.0,6.057395143487859,460.0,1.0154525386313467,11.0,0.024282560706401765,3285.0,7.251655629139073
"Aspen, CO->Denver, CO",6484.0,28.56387665198238,134.0,0.5903083700440529,2031.0,8.947136563876652,1455.0,6.409691629955947,0.0,0.0,2864.0,12.616740088105727
"Boston, MA->Orlando, FL",6482.0,19.064705882352943,929.0,2.7323529411764707,1554.0,4.570588235294117,1810.0,5.323529411764706,7.0,0.020588235294117647,2182.0,6.41764705882353
"Chicago, IL->Pittsburgh, PA",6476.0,15.095571095571096,1109.0,2.585081585081585,1830.0,4.265734265734266,1393.0,3.247086247086247,0.0,0.0,2144.0,4.997668997668998
"Boston, MA->Los Angeles, CA",6443.0,16.31139240506329,591.0,1.4962025316455696,1381.0,3.4962025316455696,1048.0,2.6531645569620252,0.0,0.0,3423.0,8.665822784810127
"New York, NY->Burlington, VT",6376.0,27.721739130434784,42.0,0.1826086956521739,2730.0,11.869565217391305,1064.0,4.626086956521739,0.0,0.0,2540.0,11.043478260869565
"Fort Lauderdale, FL->Atlanta, GA",6309.0,8.026717557251908,142.0,0.1806615776081425,2238.0,2.8473282442748094,1775.0,2.258269720101781,53.0,0.06743002544529263,2101.0,2.673027989821883
"Tampa, FL->Boston, MA",6302.0,26.478991596638654,0.0,0.0,1684.0,7.07563025210084,2640.0,11.092436974789916,0.0,0.0,1978.0,8.3109243697479
"Chicago, IL->Las Vegas, NV",6289.0,10.534338358458962,699.0,1.170854271356784,1631.0,2.731993299832496,1565.0,2.6214405360134005,0.0,0.0,2394.0,4.010050251256281
"Minneapolis, MN->New York, NY",6282.0,17.695774647887323,432.0,1.2169014084507042,901.0,2.5380281690140847,4004.0,11.278873239436619,0.0,0.0,945.0,2.6619718309859155
"Burlington, VT->New York, NY",6268.0,27.37117903930131,1753.0,7.655021834061135,630.0,2.7510917030567685,1182.0,5.1615720524017465,0.0,0.0,2703.0,11.803493449781659
"Grand Rapids, MI->Chicago, IL",6254.0,16.035897435897436,475.0,1.2179487179487178,963.0,2.4692307692307693,2125.0,5.448717948717949,0.0,0.0,2691.0,6.9
"Chicago, IL->Norfolk, VA",6233.0,35.21468926553672,443.0,2.5028248587570623,2865.0,16.1864406779661,729.0,4.11864406779661,0.0,0.0,2196.0,12.40677966101695
"Chicago, IL->Baltimore, MD",6231.0,15.12378640776699,928.0,2.2524271844660193,2151.0,5.220873786407767,1514.0,3.674757281553398,0.0,0.0,1638.0,3.9757281553398056
"Minneapolis, MN->Newark, NJ",6222.0,27.653333333333332,285.0,1.2666666666666666,1039.0,4.6177777777777775,3954.0,17.573333333333334,0.0,0.0,944.0,4.195555555555556
"Orlando, FL->Washington, DC",6177.0,12.529411764705882,5.0,0.010141987829614604,2927.0,5.9371196754563895,630.0,1.2778904665314401,19.0,0.038539553752535496,2596.0,5.265720081135902
"Washington, DC->Cleveland, OH",6111.0,18.91950464396285,151.0,0.4674922600619195,3112.0,9.634674922600619,557.0,1.7244582043343653,0.0,0.0,2291.0,7.0928792569659445
"Boston, MA->Fort Lauderdale, FL",6093.0,24.372,337.0,1.348,1830.0,7.32,1730.0,6.92,0.0,0.0,2196.0,8.784
"Houston, TX->San Francisco, CA",6093.0,21.304195804195803,34.0,0.11888111888111888,476.0,1.6643356643356644,4528.0,15.832167832167832,0.0,0.0,1055.0,3.6888111888111887
"Chicago, IL->Grand Rapids, MI",6078.0,17.365714285714287,683.0,1.9514285714285715,1924.0,5.497142857142857,1542.0,4.405714285714286,0.0,0.0,1929.0,5.511428571428572
"San Francisco, CA->Phoenix, AZ",6060.0,14.29245283018868,51.0,0.12028301886792453,1471.0,3.4693396226415096,1270.0,2.9952830188679247,3.0,0.007075471698113208,3265.0,7.7004716981132075
"Palm Springs, CA->San Francisco, CA",6055.0,24.41532258064516,113.0,0.45564516129032256,520.0,2.096774193548387,3776.0,15.225806451612904,0.0,0.0,1646.0,6.637096774193548
"Boston, MA->West Palm Beach/Palm Beach, FL",6053.0,25.012396694214875,443.0,1.8305785123966942,1863.0,7.698347107438017,1358.0,5.6115702479338845,27.0,0.1115702479338843,2362.0,9.760330578512397
"New York, NY->St. Louis, MO",6009.0,17.83086053412463,37.0,0.10979228486646884,1070.0,3.1750741839762613,1682.0,4.991097922848665,0.0,0.0,3220.0,9.554896142433234
"St. Louis, MO->Chicago, IL",6002.0,16.58011049723757,327.0,0.9033149171270718,1609.0,4.44475138121547,2170.0,5.994475138121547,0.0,0.0,1896.0,5.237569060773481
"Chicago, IL->Philadelphia, PA",5958.0,11.798019801980198,1342.0,2.6574257425742576,1712.0,3.39009900990099,882.0,1.7465346534653465,0.0,0.0,2022.0,4.003960396039604
"Washington, DC->Dallas/Fort Worth, TX",5941.0,14.315662650602409,170.0,0.40963855421686746,2677.0,6.450602409638554,1383.0,3.3325301204819278,0.0,0.0,1711.0,4.12289156626506
"Oklahoma City, OK->Chicago, IL",5941.0,32.642857142857146,1235.0,6.785714285714286,604.0,3.318681318681319,1705.0,9.368131868131869,0.0,0.0,2397.0,13.17032967032967
"Honolulu, HI->Los Angeles, CA",5917.0,13.237136465324385,0.0,0.0,1903.0,4.257270693512305,552.0,1.2348993288590604,118.0,0.2639821029082774,3344.0,7.480984340044743
"Washington, DC->Orlando, FL",5862.0,11.890466531440163,134.0,0.2718052738336714,1625.0,3.2961460446247464,1390.0,2.81947261663286,0.0,0.0,2713.0,5.503042596348885
"Chicago, IL->Oklahoma City, OK",5839.0,30.57068062827225,231.0,1.2094240837696335,1479.0,7.7434554973821985,954.0,4.994764397905759,0.0,0.0,3175.0,16.623036649214658
"Nashville, TN->Newark, NJ",5827.0,33.877906976744185,0.0,0.0,1992.0,11.581395348837209,3013.0,17.517441860465116,0.0,0.0,822.0,4.77906976744186
"Medford, OR->San Francisco, CA",5804.0,46.06349206349206,207.0,1.6428571428571428,1767.0,14.023809523809524,1750.0,13.88888888888889,32.0,0.25396825396825395,2048.0,16.253968253968253
"Milwaukee, WI->New York, NY",5783.0,31.091397849462364,1301.0,6.994623655913978,625.0,3.360215053763441,2055.0,11.048387096774194,0.0,0.0,1802.0,9.688172043010752
"Pittsburgh, PA->Boston, MA",5748.0,22.27906976744186,183.0,0.7093023255813954,1268.0,4.9147286821705425,1619.0,6.275193798449612,0.0,0.0,2678.0,10.37984496124031
"Chicago, IL->Tampa, FL",5737.0,13.404205607476635,1111.0,2.5957943925233646,1783.0,4.16588785046729,1335.0,3.119158878504673,0.0,0.0,1508.0,3.5233644859813085
"Hartford, CT->Washington, DC",5730.0,16.512968299711815,102.0,0.29394812680115273,1346.0,3.878962536023055,1045.0,3.011527377521614,0.0,0.0,3237.0,9.328530259365994
"Atlanta, GA->Fort Lauderdale, FL",5717.0,7.282802547770701,0.0,0.0,1996.0,2.5426751592356687,1989.0,2.5337579617834396,0.0,0.0,1732.0,2.2063694267515923
"Des Moines, IA->Chicago, IL",5703.0,19.2020202020202,133.0,0.4478114478114478,1454.0,4.895622895622895,2097.0,7.0606060606060606,0.0,0.0,2019.0,6.797979797979798
"Los Angeles, CA->Boston, MA",5693.0,14.449238578680204,290.0,0.7360406091370558,680.0,1.7258883248730965,3324.0,8.436548223350254,0.0,0.0,1399.0,3.550761421319797
"Harrisburg, PA->Chicago, IL",5680.0,35.27950310559006,273.0,1.6956521739130435,2276.0,14.136645962732919,1340.0,8.322981366459627,0.0,0.0,1791.0,11.124223602484472
"Baltimore, MD->Atlanta, GA",5666.0,11.109803921568627,754.0,1.4784313725490197,1989.0,3.9,1704.0,3.3411764705882354,0.0,0.0,1219.0,2.3901960784313725
"Fort Myers, FL->New York, NY",5652.0,28.119402985074625,0.0,0.0,761.0,3.7860696517412937,3080.0,15.323383084577115,0.0,0.0,1811.0,9.009950248756219
"Santa Ana, CA->San Francisco, CA",5619.0,23.21900826446281,0.0,0.0,171.0,0.7066115702479339,4227.0,17.46694214876033,0.0,0.0,1221.0,5.045454545454546
"Fargo, ND->Minneapolis, MN",5618.0,39.013888888888886,1070.0,7.430555555555555,3566.0,24.76388888888889,490.0,3.4027777777777777,0.0,0.0,492.0,3.4166666666666665
"Cincinnati, OH->Newark, NJ",5605.0,35.03125,117.0,0.73125,1359.0,8.49375,3570.0,22.3125,0.0,0.0,559.0,3.49375
"Newark, NJ->Pittsburgh, PA",5595.0,25.54794520547945,41.0,0.1872146118721461,1738.0,7.936073059360731,659.0,3.009132420091324,0.0,0.0,3157.0,14.415525114155251
"Washington, DC->Detroit, MI",5563.0,14.083544303797469,2145.0,5.430379746835443,220.0,0.5569620253164557,577.0,1.460759493670886,0.0,0.0,2621.0,6.635443037974683
"Chicago, IL->St. Louis, MO",5552.0,14.649076517150396,621.0,1.6385224274406331,2092.0,5.519788918205805,889.0,2.345646437994723,0.0,0.0,1950.0,5.145118733509235
"Chicago, IL->Omaha, NE",5517.0,14.146153846153846,875.0,2.2435897435897436,1104.0,2.830769230769231,1507.0,3.864102564102564,0.0,0.0,2031.0,5.207692307692308
"Atlanta, GA->San Francisco, CA",5514.0,20.651685393258425,3.0,0.011235955056179775,485.0,1.8164794007490637,4541.0,17.00749063670412,0.0,0.0,485.0,1.8164794007490637
"New York, NY->Syracuse, NY",5497.0,23.9,96.0,0.41739130434782606,1509.0,6.560869565217391,1074.0,4.6695652173913045,15.0,0.06521739130434782,2803.0,12.18695652173913
"Boston, MA->Fort Myers, FL",5491.0,21.282945736434108,337.0,1.306201550387597,2426.0,9.4031007751938,937.0,3.631782945736434,0.0,0.0,1791.0,6.941860465116279
"New Orleans, LA->Chicago, IL",5487.0,20.0989010989011,207.0,0.7582417582417582,705.0,2.5824175824175826,3296.0,12.073260073260073,0.0,0.0,1279.0,4.684981684981685
"Atlanta, GA->Los Angeles, CA",5485.0,10.447619047619048,125.0,0.23809523809523808,2863.0,5.453333333333333,1827.0,3.48,0.0,0.0,670.0,1.276190476190476
"Charlotte, NC->Boston, MA",5475.0,16.79447852760736,0.0,0.0,1286.0,3.9447852760736195,2132.0,6.539877300613497,0.0,0.0,2057.0,6.309815950920245
"Chicago, IL->Fort Myers, FL",5471.0,12.577011494252874,1062.0,2.4413793103448276,1779.0,4.089655172413793,1264.0,2.905747126436782,0.0,0.0,1366.0,3.1402298850574715
"Detroit, MI->Dallas/Fort Worth, TX",5430.0,17.68729641693811,631.0,2.0553745928338762,2392.0,7.791530944625407,1022.0,3.3289902280130295,0.0,0.0,1385.0,4.511400651465798
"Denver, CO->Boston, MA",5429.0,23.916299559471366,135.0,0.5947136563876652,1604.0,7.066079295154185,2088.0,9.198237885462555,0.0,0.0,1602.0,7.057268722466961
"New York, NY->Indianapolis, IN",5426.0,21.53174603174603,11.0,0.04365079365079365,1740.0,6.904761904761905,666.0,2.642857142857143,0.0,0.0,3009.0,11.94047619047619
"Washington, DC->Fort Lauderdale, FL",5417.0,17.14240506329114,74.0,0.23417721518987342,2201.0,6.965189873417722,956.0,3.0253164556962027,0.0,0.0,2186.0,6.917721518987341
"Indianapolis, IN->New York, NY",5395.0,21.324110671936758,226.0,0.8932806324110671,1435.0,5.67193675889328,2946.0,11.644268774703557,0.0,0.0,788.0,3.1146245059288535
"Sioux Falls, SD->Chicago, IL",5363.0,43.959016393442624,0.0,0.0,1947.0,15.959016393442623,767.0,6.286885245901639,0.0,0.0,2649.0,21.71311475409836
"Aspen, CO->Dallas/Fort Worth, TX",5334.0,52.81188118811881,43.0,0.42574257425742573,2216.0,21.940594059405942,777.0,7.693069306930693,21.0,0.2079207920792079,2277.0,22.544554455445546
"Phoenix, AZ->Newark, NJ",5333.0,26.934343434343436,175.0,0.8838383838383839,544.0,2.7474747474747474,4284.0,21.636363636363637,0.0,0.0,330.0,1.6666666666666667
"St. Louis, MO->Houston, TX",5321.0,19.928838951310862,8.0,0.0299625468164794,2559.0,9.584269662921349,840.0,3.146067415730337,0.0,0.0,1914.0,7.168539325842697
"Washington, DC->Charlotte, NC",5310.0,9.01528013582343,1203.0,2.0424448217317486,1146.0,1.9456706281833616,1491.0,2.531409168081494,0.0,0.0,1470.0,2.495755517826825
"Denver, CO->Newark, NJ",5289.0,21.412955465587043,228.0,0.9230769230769231,831.0,3.3643724696356276,3527.0,14.279352226720647,0.0,0.0,703.0,2.8461538461538463
"Orlando, FL->San Juan, PR",5285.0,11.666666666666666,65.0,0.1434878587196468,2812.0,6.207505518763797,531.0,1.1721854304635762,0.0,0.0,1877.0,4.143487858719647
"St. Louis, MO->Newark, NJ",5253.0,38.34306569343066,842.0,6.145985401459854,1633.0,11.91970802919708,1884.0,13.751824817518248,0.0,0.0,894.0,6.525547445255475
"New York, NY->Portland, ME",5213.0,27.72872340425532,1276.0,6.787234042553192,1299.0,6.909574468085107,537.0,2.856382978723404,0.0,0.0,2101.0,11.175531914893616
"Newark, NJ->Washington, DC",5206.0,20.658730158730158,11.0,0.04365079365079365,1187.0,4.7103174603174605,712.0,2.8253968253968256,1.0,0.003968253968253968,3295.0,13.075396825396826
"San Francisco, CA->Houston, TX",5204.0,18.006920415224915,0.0,0.0,2006.0,6.9411764705882355,973.0,3.366782006920415,0.0,0.0,2225.0,7.698961937716263
"Baltimore, MD->Chicago, IL",5203.0,12.598062953995157,832.0,2.0145278450363198,757.0,1.8329297820823245,2400.0,5.811138014527845,0.0,0.0,1214.0,2.9394673123486683
"Richmond, VA->Chicago, IL",5194.0,22.68122270742358,1057.0,4.615720524017467,764.0,3.336244541484716,2570.0,11.222707423580786,0.0,0.0,803.0,3.506550218340611
"Chicago, IL->Memphis, TN",5186.0,24.00925925925926,1544.0,7.148148148148148,1972.0,9.12962962962963,790.0,3.6574074074074074,0.0,0.0,880.0,4.074074074074074
"Cleveland, OH->Washington, DC",5158.0,17.25083612040134,16.0,0.05351170568561873,1262.0,4.2207357859531776,733.0,2.451505016722408,0.0,0.0,3147.0,10.525083612040135
"Greensboro/High Point, NC->New York, NY",5157.0,28.335164835164836,205.0,1.1263736263736264,475.0,2.60989010989011,2643.0,14.521978021978022,0.0,0.0,1834.0,10.076923076923077
"Boston, MA->Raleigh/Durham, NC",5152.0,21.37759336099585,285.0,1.1825726141078838,1502.0,6.232365145228216,539.0,2.236514522821577,0.0,0.0,2826.0,11.726141078838173
"Wichita, KS->Chicago, IL",5139.0,28.870786516853933,64.0,0.3595505617977528,1598.0,8.97752808988764,1712.0,9.617977528089888,0.0,0.0,1765.0,9.915730337078651
"Washington, DC->Hartford, CT",5098.0,14.776811594202899,11.0,0.03188405797101449,2369.0,6.866666666666666,633.0,1.8347826086956522,0.0,0.0,2085.0,6.043478260869565
"Washington, DC->Houston, TX",5083.0,11.320712694877505,420.0,0.9354120267260579,1961.0,4.367483296213808,885.0,1.9710467706013364,0.0,0.0,1817.0,4.046770601336303
"Dallas/Fort Worth, TX->San Francisco, CA",5081.0,14.393767705382436,50.0,0.141643059490085,652.0,1.8470254957507082,2829.0,8.01416430594901,0.0,0.0,1550.0,4.390934844192635
"Washington, DC->Portland, ME",5014.0,29.49411764705882,883.0,5.194117647058824,2308.0,13.576470588235294,366.0,2.152941176470588,0.0,0.0,1457.0,8.570588235294117
"New York, NY->Rochester, NY",5003.0,17.37152777777778,40.0,0.1388888888888889,1749.0,6.072916666666667,1143.0,3.96875,0.0,0.0,2071.0,7.190972222222222
"Minneapolis, MN->San Francisco, CA",4991.0,25.860103626943005,253.0,1.310880829015544,285.0,1.4766839378238341,3829.0,19.83937823834197,0.0,0.0,624.0,3.233160621761658
"Kansas City, MO->New York, NY",4985.0,28.00561797752809,129.0,0.7247191011235955,372.0,2.0898876404494384,3309.0,18.589887640449437,0.0,0.0,1175.0,6.601123595505618
"New York, NY->Greensboro/High Point, NC",4966.0,27.43646408839779,453.0,2.5027624309392267,531.0,2.9337016574585637,1215.0,6.712707182320442,0.0,0.0,2767.0,15.287292817679559
"Burlington, VT->Newark, NJ",4958.0,45.48623853211009,119.0,1.091743119266055,565.0,5.18348623853211,2799.0,25.678899082568808,0.0,0.0,1475.0,13.53211009174312
"Newark, NJ->Minneapolis, MN",4948.0,22.089285714285715,27.0,0.12053571428571429,1501.0,6.700892857142857,231.0,1.03125,0.0,0.0,3189.0,14.236607142857142
