ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1412202->1323202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7820L,2144,14122,1412202,PIT,"Pittsburgh, PA",PA,Pennsylvania,13232,1323202,MDW,"Chicago, IL",IL,Illinois,1005,1004,-1.0,8.0,1012,1023,3.0,1035,1026,-9.0,0.0,"",0.0,90.0,82.0,71.0,402.0,2,"","","","","","",40.49138889,-80.23277778,-500,41.78583333,-87.7525,-600,2019-03-08T15:12:00.000Z,2019-03-08T16:23:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1162402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N304DQ,1793,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11624,1162402,EYW,"Key West, FL",FL,Florida,950,946,-4.0,18.0,1004,1127,3.0,1140,1130,-10.0,0.0,"",0.0,110.0,104.0,83.0,646.0,3,"","","","","","",33.63666667,-84.42777778,-500,24.55611111,-81.75944444,-500,2019-03-08T15:04:00.000Z,2019-03-08T16:27:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1162402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N304DQ,1793,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11624,1162402,EYW,"Key West, FL",FL,Florida,950,946,-4.0,18.0,1004,1127,3.0,1140,1130,-10.0,0.0,"",0.0,110.0,104.0,83.0,646.0,3,"","","","","","",33.63666667,-84.42777778,-500,24.55611111,-81.75944444,-500,2019-03-08T15:04:00.000Z,2019-03-08T16:27:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1162402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N371CA,5156,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11624,1162402,EYW,"Key West, FL",FL,Florida,816,822,6.0,63.0,925,1049,2.0,1007,1051,44.0,0.0,"",0.0,111.0,149.0,84.0,646.0,3,6.0,0.0,38.0,0.0,0.0,"",33.63666667,-84.42777778,-500,24.55611111,-81.75944444,-500,2019-03-08T14:25:00.000Z,2019-03-08T15:49:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1162402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N371CA,5156,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11624,1162402,EYW,"Key West, FL",FL,Florida,816,822,6.0,63.0,925,1049,2.0,1007,1051,44.0,0.0,"",0.0,111.0,149.0,84.0,646.0,3,6.0,0.0,38.0,0.0,0.0,"",33.63666667,-84.42777778,-500,24.55611111,-81.75944444,-500,2019-03-08T14:25:00.000Z,2019-03-08T15:49:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1294503,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N279PQ,3350,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,12945,1294503,LEX,"Lexington, KY",KY,Kentucky,1000,952,-8.0,25.0,1017,1107,7.0,1117,1114,-3.0,0.0,"",0.0,77.0,82.0,50.0,304.0,2,"","","","","","",33.63666667,-84.42777778,-500,38.03666667,-84.60861111,-500,2019-03-08T15:17:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1484306,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N3772H,323,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14843,1484306,SJU,"San Juan, PR",PR,Puerto Rico,820,818,-2.0,19.0,837,1233,11.0,1245,1244,-1.0,0.0,"",0.0,205.0,206.0,176.0,1547.0,7,"","","","","","",33.63666667,-84.42777778,-500,18.43944444,-66.00222222,-400,2019-03-08T13:37:00.000Z,2019-03-08T16:33:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1484306,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N3772H,323,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14843,1484306,SJU,"San Juan, PR",PR,Puerto Rico,820,818,-2.0,19.0,837,1233,11.0,1245,1244,-1.0,0.0,"",0.0,205.0,206.0,176.0,1547.0,7,"","","","","","",33.63666667,-84.42777778,-500,18.43944444,-66.00222222,-400,2019-03-08T13:37:00.000Z,2019-03-08T16:33:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1484306,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N810DN,559,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14843,1484306,SJU,"San Juan, PR",PR,Puerto Rico,957,956,-1.0,18.0,1014,1411,5.0,1430,1416,-14.0,0.0,"",0.0,213.0,200.0,177.0,1547.0,7,"","","","","","",33.63666667,-84.42777778,-500,18.43944444,-66.00222222,-400,2019-03-08T15:14:00.000Z,2019-03-08T18:11:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1484306,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N810DN,559,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14843,1484306,SJU,"San Juan, PR",PR,Puerto Rico,957,956,-1.0,18.0,1014,1411,5.0,1430,1416,-14.0,0.0,"",0.0,213.0,200.0,177.0,1547.0,7,"","","","","","",33.63666667,-84.42777778,-500,18.43944444,-66.00222222,-400,2019-03-08T15:14:00.000Z,2019-03-08T18:11:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1244807,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N576NN,5102,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,12448,1244807,JAN,"Jackson/Vicksburg, MS",MS,Mississippi,925,921,-4.0,18.0,939,1012,4.0,1026,1016,-10.0,0.0,"",0.0,121.0,115.0,93.0,562.0,3,"","","","","","",35.21361111,-80.94916667,-500,32.31111111,-90.07583333,-600,2019-03-08T14:39:00.000Z,2019-03-08T16:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1126702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N241PS,5042,11278,1127805,DCA,"Washington, DC",VA,Virginia,11267,1126702,DAY,"Dayton, OH",OH,Ohio,840,926,46.0,20.0,946,1058,5.0,1018,1103,45.0,0.0,"",0.0,98.0,97.0,72.0,391.0,2,0.0,0.0,3.0,0.0,42.0,"",38.85138889,-77.03777778,-500,39.90222222,-84.21944444,-500,2019-03-08T14:46:00.000Z,2019-03-08T15:58:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1150305->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N9021H,189,11503,1150305,EGE,"Eagle, CO",CO,Colorado,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,817,804,-13.0,56.0,900,1129,14.0,1130,1143,13.0,0.0,"",0.0,133.0,159.0,89.0,721.0,3,"","","","","","",39.64277778,-106.91583333,-700,32.89722222,-97.03777778,-600,2019-03-08T16:00:00.000Z,2019-03-08T17:29:00.000Z,-106.91583333,39.64277778,-106.91583333,39.64277778,0.0,0.0,INSIDE
1226402->1484306,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N69830,2021,12264,1226402,IAD,"Washington, DC",VA,Virginia,14843,1484306,SJU,"San Juan, PR",PR,Puerto Rico,824,822,-2.0,34.0,856,1305,16.0,1310,1321,11.0,0.0,"",0.0,226.0,239.0,189.0,1571.0,7,"","","","","","",38.9475,-77.46,-500,18.43944444,-66.00222222,-400,2019-03-08T13:56:00.000Z,2019-03-08T17:05:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N362DN,1088,12478,1247805,JFK,"New York, NY",NY,New York,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,805,804,-1.0,33.0,837,1117,3.0,1115,1120,5.0,0.0,"",0.0,190.0,196.0,160.0,1069.0,5,"","","","","","",40.64,-73.77861111,-500,26.07166667,-80.14972222,-500,2019-03-08T13:37:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N362DN,1088,12478,1247805,JFK,"New York, NY",NY,New York,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,805,804,-1.0,33.0,837,1117,3.0,1115,1120,5.0,0.0,"",0.0,190.0,196.0,160.0,1069.0,5,"","","","","","",40.64,-73.77861111,-500,26.07166667,-80.14972222,-500,2019-03-08T13:37:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N973JT,1701,12478,1247805,JFK,"New York, NY",NY,New York,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,844,842,-2.0,16.0,858,1139,4.0,1202,1143,-19.0,0.0,"",0.0,198.0,181.0,161.0,1069.0,5,"","","","","","",40.64,-73.77861111,-500,26.07166667,-80.14972222,-500,2019-03-08T13:58:00.000Z,2019-03-08T16:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N973JT,1701,12478,1247805,JFK,"New York, NY",NY,New York,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,844,842,-2.0,16.0,858,1139,4.0,1202,1143,-19.0,0.0,"",0.0,198.0,181.0,161.0,1069.0,5,"","","","","","",40.64,-73.77861111,-500,26.07166667,-80.14972222,-500,2019-03-08T13:58:00.000Z,2019-03-08T16:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N905AU,2811,12892,1289208,LAX,"Los Angeles, CA",CA,California,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,610,604,-6.0,10.0,614,1028,38.0,1117,1106,-11.0,0.0,"",0.0,187.0,182.0,134.0,1235.0,5,"","","","","","",33.9425,-118.40805556,-800,32.89722222,-97.03777778,-600,2019-03-08T14:14:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N905AU,2811,12892,1289208,LAX,"Los Angeles, CA",CA,California,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,610,604,-6.0,10.0,614,1028,38.0,1117,1106,-11.0,0.0,"",0.0,187.0,182.0,134.0,1235.0,5,"","","","","","",33.9425,-118.40805556,-800,32.89722222,-97.03777778,-600,2019-03-08T14:14:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N129AA,2437,12892,1289208,LAX,"Los Angeles, CA",CA,California,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,700,651,-9.0,12.0,703,1118,15.0,1203,1133,-30.0,0.0,"",0.0,183.0,162.0,135.0,1235.0,5,"","","","","","",33.9425,-118.40805556,-800,32.89722222,-97.03777778,-600,2019-03-08T15:03:00.000Z,2019-03-08T17:18:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N129AA,2437,12892,1289208,LAX,"Los Angeles, CA",CA,California,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,700,651,-9.0,12.0,703,1118,15.0,1203,1133,-30.0,0.0,"",0.0,183.0,162.0,135.0,1235.0,5,"","","","","","",33.9425,-118.40805556,-800,32.89722222,-97.03777778,-600,2019-03-08T15:03:00.000Z,2019-03-08T17:18:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289806->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N620NK,863,12898,1289806,LBE,"Latrobe, PA",PA,Pennsylvania,13204,1320402,MCO,"Orlando, FL",FL,Florida,700,842,102.0,8.0,850,1037,7.0,932,1044,72.0,0.0,"",0.0,152.0,122.0,107.0,823.0,4,72.0,0.0,0.0,0.0,0.0,"",40.27305556,-79.41027778,-500,28.42944444,-81.30888889,-500,2019-03-08T13:50:00.000Z,2019-03-08T15:37:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N371NB,2535,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,12478,1247805,JFK,"New York, NY",NY,New York,700,656,-4.0,15.0,711,1031,5.0,1059,1036,-23.0,0.0,"",0.0,179.0,160.0,140.0,1182.0,5,"","","","","","",29.99333333,-90.25916667,-600,40.64,-73.77861111,-500,2019-03-08T13:11:00.000Z,2019-03-08T15:31:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1387102->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N966TW,2343,13871,1387102,OMA,"Omaha, NE",NE,Nebraska,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,939,930,-9.0,19.0,949,1114,11.0,1141,1125,-16.0,0.0,"",0.0,122.0,115.0,85.0,583.0,3,"","","","","","",41.30305556,-95.89416667,-600,32.89722222,-97.03777778,-600,2019-03-08T15:49:00.000Z,2019-03-08T17:14:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393102->1082106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7739A,568,13931,1393102,ORF,"Norfolk, VA",VA,Virginia,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,950,953,3.0,8.0,1001,1042,5.0,1055,1047,-8.0,0.0,"",0.0,65.0,54.0,41.0,159.0,1,"","","","","","",36.89472222,-76.20111111,-500,39.17583333,-76.66888889,-500,2019-03-08T15:01:00.000Z,2019-03-08T15:42:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N945UW,451,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,12266,1226603,IAH,"Houston, TX",TX,Texas,825,825,0.0,47.0,912,1137,6.0,1124,1143,19.0,0.0,"",0.0,239.0,258.0,205.0,1325.0,6,0.0,0.0,19.0,0.0,0.0,"",39.87194444,-75.24055556,-500,29.98444444,-95.34138889,-600,2019-03-08T14:12:00.000Z,2019-03-08T17:37:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N945UW,451,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,12266,1226603,IAH,"Houston, TX",TX,Texas,825,825,0.0,47.0,912,1137,6.0,1124,1143,19.0,0.0,"",0.0,239.0,258.0,205.0,1325.0,6,0.0,0.0,19.0,0.0,0.0,"",39.87194444,-75.24055556,-500,29.98444444,-95.34138889,-600,2019-03-08T14:12:00.000Z,2019-03-08T17:37:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N845UA,1491,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,12266,1226603,IAH,"Houston, TX",TX,Texas,810,805,-5.0,12.0,817,1037,5.0,1053,1042,-11.0,0.0,"",0.0,223.0,217.0,200.0,1325.0,6,"","","","","","",39.87194444,-75.24055556,-500,29.98444444,-95.34138889,-600,2019-03-08T13:17:00.000Z,2019-03-08T16:37:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N845UA,1491,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,12266,1226603,IAH,"Houston, TX",TX,Texas,810,805,-5.0,12.0,817,1037,5.0,1053,1042,-11.0,0.0,"",0.0,223.0,217.0,200.0,1325.0,6,"","","","","","",39.87194444,-75.24055556,-500,29.98444444,-95.34138889,-600,2019-03-08T13:17:00.000Z,2019-03-08T16:37:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1476106->1025702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,322NV,2252,14761,1476106,SFB,"Sanford, FL",FL,Florida,10257,1025702,ALB,"Albany, NY",NY,New York,814,812,-2.0,13.0,825,1045,4.0,1051,1049,-2.0,0.0,"",0.0,157.0,157.0,140.0,1049.0,5,"","","","","","",28.77694444,-81.235,-500,42.74916667,-73.80194444,-500,2019-03-08T13:25:00.000Z,2019-03-08T15:45:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1498603->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N342FR,2001,14986,1498603,SRQ,"Sarasota/Bradenton, FL",FL,Florida,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,1016,1003,-13.0,12.0,1015,1135,8.0,1156,1143,-13.0,0.0,"",0.0,100.0,100.0,80.0,444.0,2,"","","","","","",27.39555556,-82.55444444,-500,33.63666667,-84.42777778,-500,2019-03-08T15:15:00.000Z,2019-03-08T16:35:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1410005,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N943WN,610,15016,1501606,STL,"St. Louis, MO",MO,Missouri,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,825,824,-1.0,8.0,832,1106,6.0,1130,1112,-18.0,0.0,"",0.0,125.0,108.0,94.0,814.0,4,"","","","","","",38.74861111,-90.37,-600,39.87194444,-75.24055556,-500,2019-03-08T14:32:00.000Z,2019-03-08T16:06:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1125903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7883A,626,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11259,1125903,DAL,"Dallas, TX",TX,Texas,1030,1029,-1.0,9.0,1038,1128,2.0,1150,1130,-20.0,0.0,"",0.0,140.0,121.0,110.0,721.0,3,"","","","","","",33.63666667,-84.42777778,-500,32.84722222,-96.85166667,-600,2019-03-08T15:38:00.000Z,2019-03-08T17:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1161206,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N8896A,5117,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,11612,1161206,EVV,"Evansville, IN",IN,Indiana,942,953,11.0,17.0,1010,1011,2.0,1010,1013,3.0,0.0,"",0.0,88.0,80.0,61.0,350.0,2,"","","","","","",33.63666667,-84.42777778,-500,38.04083333,-87.52861111,-600,2019-03-08T15:10:00.000Z,2019-03-08T16:11:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N180US,2046,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,15304,1530402,TPA,"Tampa, FL",FL,Florida,929,932,3.0,19.0,951,1106,4.0,1113,1110,-3.0,0.0,"",0.0,104.0,98.0,75.0,507.0,3,"","","","","","",35.21361111,-80.94916667,-500,27.97555556,-82.53333333,-500,2019-03-08T14:51:00.000Z,2019-03-08T16:06:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1457002,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7841A,2188,12892,1289208,LAX,"Los Angeles, CA",CA,California,14570,1457002,RNO,"Reno, NV",NV,Nevada,720,731,11.0,7.0,738,835,2.0,845,837,-8.0,0.0,"",0.0,85.0,66.0,57.0,391.0,2,"","","","","","",33.9425,-118.40805556,-800,39.49916667,-119.76805556,-800,2019-03-08T15:38:00.000Z,2019-03-08T16:35:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7885A,482,13232,1323202,MDW,"Chicago, IL",IL,Illinois,11292,1129202,DEN,"Denver, CO",CO,Colorado,740,742,2.0,25.0,807,927,6.0,915,933,18.0,0.0,"",0.0,155.0,171.0,140.0,895.0,4,0.0,0.0,18.0,0.0,0.0,"",41.78583333,-87.7525,-600,39.86166667,-104.67305556,-700,2019-03-08T14:07:00.000Z,2019-03-08T16:27:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1323202->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7885A,482,13232,1323202,MDW,"Chicago, IL",IL,Illinois,11292,1129202,DEN,"Denver, CO",CO,Colorado,740,742,2.0,25.0,807,927,6.0,915,933,18.0,0.0,"",0.0,155.0,171.0,140.0,895.0,4,0.0,0.0,18.0,0.0,0.0,"",41.78583333,-87.7525,-600,39.86166667,-104.67305556,-700,2019-03-08T14:07:00.000Z,2019-03-08T16:27:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1323202->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7843A,1345,13232,1323202,MDW,"Chicago, IL",IL,Illinois,11292,1129202,DEN,"Denver, CO",CO,Colorado,855,851,-4.0,20.0,911,1029,5.0,1035,1034,-1.0,0.0,"",0.0,160.0,163.0,138.0,895.0,4,"","","","","","",41.78583333,-87.7525,-600,39.86166667,-104.67305556,-700,2019-03-08T15:11:00.000Z,2019-03-08T17:29:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1323202->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7843A,1345,13232,1323202,MDW,"Chicago, IL",IL,Illinois,11292,1129202,DEN,"Denver, CO",CO,Colorado,855,851,-4.0,20.0,911,1029,5.0,1035,1034,-1.0,0.0,"",0.0,160.0,163.0,138.0,895.0,4,"","","","","","",41.78583333,-87.7525,-600,39.86166667,-104.67305556,-700,2019-03-08T15:11:00.000Z,2019-03-08T17:29:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410005->1052906,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N248PS,5260,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,10529,1052906,BDL,"Hartford, CT",CT,Connecticut,835,1034,119.0,25.0,1059,1140,19.0,956,1159,123.0,0.0,"",0.0,81.0,85.0,41.0,196.0,1,1.0,0.0,4.0,0.0,118.0,"",39.87194444,-75.24055556,-500,41.93916667,-72.68333333,-500,2019-03-08T15:59:00.000Z,2019-03-08T16:40:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N549US,2756,14747,1474703,SEA,"Seattle, WA",WA,Washington,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,620,645,25.0,26.0,711,1420,6.0,1357,1426,29.0,0.0,"",0.0,277.0,281.0,249.0,2182.0,9,25.0,0.0,4.0,0.0,0.0,"",47.45,-122.31166667,-800,33.63666667,-84.42777778,-500,2019-03-08T15:11:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N549US,2756,14747,1474703,SEA,"Seattle, WA",WA,Washington,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,620,645,25.0,26.0,711,1420,6.0,1357,1426,29.0,0.0,"",0.0,277.0,281.0,249.0,2182.0,9,25.0,0.0,4.0,0.0,0.0,"",47.45,-122.31166667,-800,33.63666667,-84.42777778,-500,2019-03-08T15:11:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AS,19930,N453AS,746,14747,1474703,SEA,"Seattle, WA",WA,Washington,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,620,612,-8.0,20.0,632,1338,7.0,1355,1345,-10.0,0.0,"",0.0,275.0,273.0,246.0,2182.0,9,"","","","","","",47.45,-122.31166667,-800,33.63666667,-84.42777778,-500,2019-03-08T14:32:00.000Z,2019-03-08T18:38:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AS,19930,N453AS,746,14747,1474703,SEA,"Seattle, WA",WA,Washington,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,620,612,-8.0,20.0,632,1338,7.0,1355,1345,-10.0,0.0,"",0.0,275.0,273.0,246.0,2182.0,9,"","","","","","",47.45,-122.31166667,-800,33.63666667,-84.42777778,-500,2019-03-08T14:32:00.000Z,2019-03-08T18:38:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1104205,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N740SW,1427,15016,1501606,STL,"St. Louis, MO",MO,Missouri,11042,1104205,CLE,"Cleveland, OH",OH,Ohio,820,840,20.0,8.0,848,1049,3.0,1050,1052,2.0,0.0,"",0.0,90.0,72.0,61.0,487.0,2,"","","","","","",38.74861111,-90.37,-600,41.40944444,-81.85472222,-500,2019-03-08T14:48:00.000Z,2019-03-08T15:49:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
